loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],accVib,servo[0],servo[1],navState,navFlags,activeWpNumber,flightModeFlags (flags),activeFlightModeFlags,stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,rxUpdateRate,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],mspOverrideFlags,IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
4832,63156076,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,130,-168,2063,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4836,63158188,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,130,-168,2063,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4840,63160227,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,130,-169,2062,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,136,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4844,63162281,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,130,-169,2062,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4848,63164553,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,129,-169,2062,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4852,63166643,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,129,-170,2063,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4856,63168744,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,129,-170,2064,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4860,63171003,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,128,-170,2064,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4864,63173067,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,128,-171,2065,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4868,63175125,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,128,-170,2065,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4872,63177239,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,128,-170,2066,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,160,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4876,63179342,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,128,-170,2066,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,136,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4880,63181403,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,128,-169,2066,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,136,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4884,63183470,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,128,-169,2066,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,136,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4888,63185581,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,128,-168,2066,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,136,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4892,63187770,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-110,1023,0,0,1,128,-168,2066,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,136,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4896,63189892,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-110,1023,0,0,1,128,-168,2066,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,136,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4900,63191943,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-110,1023,0,0,2,129,-169,2066,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,136,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4904,63194051,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-110,1023,0,0,1,129,-169,2066,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,136,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4908,63196152,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-110,1023,0,0,1,129,-169,2067,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,136,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4912,63198196,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-110,1023,0,0,1,130,-169,2067,14,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4916,63200266,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-110,1023,0,0,1,130,-169,2067,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4920,63202369,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-110,1023,0,0,1,130,-169,2068,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4924,63204443,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-110,1023,0,0,1,130,-169,2068,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4928,63206501,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-110,1023,0,0,1,130,-169,2068,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,136,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4932,63208600,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-110,1023,0,0,1,130,-169,2067,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,136,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4936,63210688,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-110,1023,0,0,2,130,-169,2067,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,136,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4940,63212787,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-110,1023,0,0,2,130,-169,2068,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,136,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4944,63214854,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-110,1023,0,0,2,130,-169,2068,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4948,63216903,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-110,1023,0,0,2,130,-169,2068,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4952,63218999,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,130,-170,2068,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4956,63221084,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,129,-170,2068,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4960,63223163,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,2,129,-170,2068,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4964,63225232,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,128,-171,2068,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,147,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4968,63227288,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,128,-171,2068,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,147,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4972,63229355,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,127,-171,2068,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,147,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4976,63231429,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,127,-171,2069,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,147,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
4980,63233464,17,9,0,8,4,0,0,0,0,0,0,29,22,0,0,0,0,1050,12.530,-119,1023,0,0,1,127,-171,2068,13,1489,1437,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,147,341,0,0,0,0,0,1,402,414,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
