loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],accVib,servo[0],servo[1],navState,navFlags,activeWpNumber,flightModeFlags (flags),activeFlightModeFlags,stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,rxUpdateRate,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],mspOverrideFlags,IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
120,68062914,17,9,0,8,4,-1,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-170,2065,49,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
124,68065010,17,9,0,8,4,-1,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,131,-170,2065,48,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,114,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
128,68067144,17,9,0,8,4,-1,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,130,-170,2065,48,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
132,68069276,17,9,0,8,4,-1,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,130,-170,2065,47,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
136,68071328,17,9,0,8,4,-1,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,129,-169,2065,47,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
140,68073406,17,9,0,8,4,-1,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,129,-169,2065,46,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
144,68075460,17,9,0,8,4,-1,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,129,-168,2065,46,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
148,68077532,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,128,-168,2066,45,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
152,68079723,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,128,-168,2066,45,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
156,68081832,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-167,2066,44,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
160,68083898,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-167,2066,44,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
164,68085947,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-167,2066,43,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
168,68088021,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-167,2066,43,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
172,68090079,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-168,2065,42,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
176,68092160,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-168,2065,42,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
180,68094271,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-169,2066,41,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
184,68096348,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-169,2066,41,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
188,68098415,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,129,-169,2065,40,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
192,68100496,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,129,-170,2065,40,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
196,68102571,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,129,-170,2066,40,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
200,68104649,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,129,-170,2065,39,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,158,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
204,68106769,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,129,-171,2065,39,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
208,68108836,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,129,-171,2065,38,1490,1438,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
212,68110912,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,129,-171,2064,38,1491,1437,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
216,68113028,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,130,-171,2064,37,1491,1437,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
220,68115226,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,130,-171,2064,37,1491,1437,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,134,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
224,68117287,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,130,-170,2063,37,1491,1437,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,134,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228,68119368,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,129,-170,2063,36,1491,1437,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,134,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
232,68121437,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,129,-170,2062,36,1491,1437,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,134,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
236,68123516,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,129,-169,2062,35,1491,1437,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,134,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
240,68125543,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-169,2062,35,1491,1437,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
244,68127636,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-168,2062,35,1491,1437,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
248,68129667,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-168,2063,34,1491,1437,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
252,68131722,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-167,2063,34,1491,1437,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,128,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
256,68133764,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-166,2064,34,1491,1437,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,134,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
260,68135834,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,1,128,-165,2064,33,1491,1437,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,134,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
264,68137915,17,9,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,127,-165,2064,33,1491,1437,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,134,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
268,68139989,17,10,0,8,4,0,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,127,-165,2065,32,1491,1437,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,134,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
272,68142124,17,10,0,8,4,-1,0,0,0,0,0,28,22,0,0,0,0,1050,12.540,-127,1023,0,0,2,127,-166,2065,32,1491,1437,26,37,1,ARM,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,134,341,0,0,0,0,0,1,407,420,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
