loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],accVib,servo[0],servo[1],navState,navFlags,activeWpNumber,flightModeFlags (flags),activeFlightModeFlags,stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,rxUpdateRate,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],mspOverrideFlags,IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
15460,124948259,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,136,-169,2073,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,173,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15464,124950362,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,136,-169,2073,13,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,173,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15468,124952405,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,137,-170,2073,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,173,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15472,124954480,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,137,-170,2073,13,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,173,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15476,124956560,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,137,-171,2073,13,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,173,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15480,124958644,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,137,-171,2072,13,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,173,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15484,124960771,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,137,-170,2072,13,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,173,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15488,124962801,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,137,-170,2071,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,173,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15492,124964874,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,136,-170,2071,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,173,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15496,124966951,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,136,-169,2071,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,173,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15500,124969070,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,136,-169,2072,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,173,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15504,124971170,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,135,-169,2073,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,173,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15508,124973235,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,1,135,-169,2074,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,173,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15512,124975333,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,1,135,-169,2075,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,173,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15516,124977512,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,1,135,-168,2075,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,173,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15520,124979582,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,1,136,-168,2075,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,173,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15524,124981669,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,1,136,-168,2075,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15528,124983694,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,1,135,-168,2075,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15532,124985766,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,1,135,-167,2075,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15536,124987890,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,1,135,-167,2075,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15540,124989966,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,1,134,-166,2075,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15544,124992055,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,1,134,-166,2075,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15548,124994168,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,133,-165,2076,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15552,124996279,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,133,-164,2075,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15556,124998405,13,9,0,6,4,-1,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,133,-164,2075,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15560,125000438,13,9,0,6,4,-1,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,132,-163,2075,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15564,125002537,13,9,0,6,4,-1,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,132,-163,2075,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15568,125004601,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,132,-162,2076,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15572,125006620,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,132,-162,2076,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,119,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15576,125008693,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,132,-162,2076,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15580,125010719,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,133,-162,2075,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15584,125012779,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,133,-162,2075,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15588,125014880,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,133,-162,2074,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15592,125016936,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,133,-162,2074,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15596,125019021,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,133,-163,2073,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15600,125021103,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,134,-164,2073,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15604,125023159,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,134,-164,2072,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,137,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
15608,125025256,13,9,0,6,4,0,0,0,0,0,0,22,21,0,0,0,0,1050,12.520,-119,1023,0,0,2,134,-165,2072,14,1497,1447,26,37,1,ARM|MANUAL,129,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|ANTI_WINDUP|NAV_MOTOR_STOP_OR_IDLE|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,175,341,0,0,0,0,0,1,460,481,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
