t_s,cell,phase,throttle,elevator_trim,axis,amplitude,cmd_aileron,cmd_elevator,cmd_throttle,elev_trimmed,rate_p,rate_q,rate_r,phi,theta,psi,vel_x,vel_y,vel_z,v_rel_airmass,pos_x,pos_y,pos_z,flight_cl
82.389998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.258404,0.650000,0.158404,0.033179,-0.378183,-0.771312,-1.822017,0.136970,3.342404,-41.648595,-3.106955,-5.500593,42.124995,831.161399,169.908911,1477.347545,-0.267140
82.394998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.258136,0.650000,0.158136,0.029532,-0.378211,-0.764933,-1.821481,0.133719,3.345215,-41.669382,-3.234915,-5.374906,42.138957,830.951686,169.893055,1477.320356,-0.266454
82.399998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.257873,0.650000,0.157873,0.025945,-0.378255,-0.758559,-1.820974,0.130498,3.348015,-41.689903,-3.362744,-5.248947,42.153380,830.741868,169.876560,1477.293796,-0.265778
82.404998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.257617,0.650000,0.157617,0.022421,-0.378314,-0.752193,-1.820494,0.127306,3.350805,-41.710153,-3.490447,-5.122723,42.168262,830.531948,169.859426,1477.267867,-0.265112
82.409998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.257367,0.650000,0.157367,0.018961,-0.378388,-0.745840,-1.820042,0.124144,3.353585,-41.730129,-3.618027,-4.996244,42.183602,830.321926,169.841653,1477.242570,-0.264458
82.414998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.257124,0.650000,0.157124,0.015567,-0.378476,-0.739504,-1.819617,0.121012,3.356355,-41.749829,-3.745489,-4.869517,42.199397,830.111805,169.823243,1477.217906,-0.263813
82.419998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.256887,0.650000,0.156887,0.012240,-0.378578,-0.733188,-1.819219,0.117909,3.359115,-41.769249,-3.872837,-4.742550,42.215646,829.901585,169.804196,1477.193875,-0.263180
82.424998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.256656,0.650000,0.156656,0.008983,-0.378694,-0.726897,-1.818846,0.114836,3.361866,-41.788385,-4.000074,-4.615350,42.232348,829.691268,169.784512,1477.170481,-0.262557
82.429998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.256431,0.650000,0.156431,0.005797,-0.378825,-0.720635,-1.818499,0.111792,3.364607,-41.807234,-4.127206,-4.487926,42.249499,829.480856,169.764193,1477.147723,-0.261944
82.434998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.256213,0.650000,0.156213,0.002682,-0.378969,-0.714405,-1.818177,0.108778,3.367339,-41.825793,-4.254235,-4.360284,42.267098,829.270349,169.743238,1477.125602,-0.261343
82.439998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.256002,0.650000,0.156002,-0.000358,-0.379127,-0.708213,-1.817880,0.105794,3.370063,-41.844059,-4.381168,-4.232434,42.285144,829.059750,169.721647,1477.104120,-0.260753
82.444998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.255797,0.650000,0.155797,-0.003323,-0.379299,-0.702061,-1.817606,0.102839,3.372778,-41.862028,-4.508007,-4.104382,42.303634,828.849059,169.699423,1477.083278,-0.260174
82.449998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.255598,0.650000,0.155598,-0.006212,-0.379484,-0.695954,-1.817356,0.099913,3.375485,-41.879697,-4.634757,-3.976135,42.322566,828.638279,169.676564,1477.063077,-0.259605
82.454998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.255405,0.650000,0.155405,-0.009022,-0.379684,-0.689895,-1.817129,0.097016,3.378184,-41.897062,-4.761423,-3.847702,42.341938,828.427410,169.653072,1477.043518,-0.259048
82.459998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.255219,0.650000,0.155219,-0.011754,-0.379896,-0.683888,-1.816924,0.094148,3.380875,-41.914121,-4.888009,-3.719089,42.361749,828.216455,169.628947,1477.024601,-0.258503
82.464998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.255040,0.650000,0.155040,-0.014405,-0.380122,-0.677937,-1.816741,0.091308,3.383558,-41.930869,-5.014519,-3.590303,42.381995,828.005415,169.604189,1477.006327,-0.257968
82.469998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.254867,0.650000,0.154867,-0.016975,-0.380362,-0.672046,-1.816579,0.088498,3.386235,-41.947305,-5.140958,-3.461353,42.402675,827.794292,169.578798,1476.988698,-0.257445
82.474998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.254700,0.650000,0.154700,-0.019461,-0.380615,-0.666218,-1.816438,0.085715,3.388904,-41.963425,-5.267330,-3.332244,42.423786,827.583086,169.552776,1476.971714,-0.256933
82.479998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.254540,0.650000,0.154540,-0.021865,-0.380881,-0.660456,-1.816317,0.082961,3.391566,-41.979224,-5.393640,-3.202984,42.445326,827.371800,169.526122,1476.955376,-0.256433
82.484998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.254386,0.650000,0.154386,-0.024183,-0.381161,-0.654766,-1.816216,0.080234,3.394222,-41.994701,-5.519892,-3.073580,42.467294,827.160435,169.498836,1476.939685,-0.255944
82.489998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.254239,0.650000,0.154239,-0.026416,-0.381455,-0.649149,-1.816133,0.077535,3.396872,-42.009852,-5.646091,-2.944038,42.489685,826.948993,169.470919,1476.924641,-0.255467
82.494998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.254099,0.650000,0.154099,-0.028563,-0.381763,-0.643609,-1.816070,0.074864,3.399515,-42.024673,-5.772241,-2.814365,42.512499,826.737476,169.442371,1476.910245,-0.255001
82.499998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253964,0.650000,0.153964,-0.030622,-0.382084,-0.638150,-1.816024,0.072219,3.402153,-42.039162,-5.898347,-2.684569,42.535733,826.525885,169.413193,1476.896498,-0.254547
82.504998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253837,0.650000,0.153837,-0.032593,-0.382420,-0.632776,-1.815995,0.069601,3.404785,-42.053315,-6.024413,-2.554654,42.559383,826.314222,169.383384,1476.883400,-0.254104
82.509998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253715,0.650000,0.153715,-0.034475,-0.382770,-0.627488,-1.815984,0.067009,3.407412,-42.067129,-6.150444,-2.424628,42.583449,826.102489,169.352944,1476.870952,-0.253673
82.514998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253601,0.650000,0.153601,-0.036268,-0.383134,-0.622291,-1.815988,0.064442,3.410033,-42.080601,-6.276445,-2.294497,42.607927,825.890687,169.321875,1476.859154,-0.253254
82.519998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253492,0.650000,0.153492,-0.037971,-0.383512,-0.617187,-1.816009,0.061902,3.412650,-42.093727,-6.402420,-2.164268,42.632814,825.678817,169.290175,1476.848007,-0.252846
82.524998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253391,0.650000,0.153391,-0.039583,-0.383906,-0.612181,-1.816044,0.059386,3.415262,-42.106504,-6.528374,-2.033945,42.658109,825.466883,169.257846,1476.837511,-0.252450
82.529998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253296,0.650000,0.153296,-0.041105,-0.384314,-0.607273,-1.816094,0.056895,3.417870,-42.118929,-6.654311,-1.903536,42.683808,825.254885,169.224887,1476.827668,-0.252066
82.534998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253207,0.650000,0.153207,-0.042535,-0.384738,-0.602469,-1.816159,0.054428,3.420473,-42.130999,-6.780236,-1.773046,42.709910,825.042826,169.191298,1476.818476,-0.251693
82.539998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253125,0.650000,0.153125,-0.043873,-0.385177,-0.597770,-1.816236,0.051985,3.423073,-42.142711,-6.906153,-1.642481,42.736410,824.830707,169.157080,1476.809938,-0.251333
82.544998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253049,0.650000,0.153049,-0.045119,-0.385632,-0.593179,-1.816327,0.049565,3.425669,-42.154060,-7.032068,-1.511847,42.763307,824.618529,169.122232,1476.802052,-0.250983
82.549998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252980,0.650000,0.152980,-0.046273,-0.386104,-0.588698,-1.816430,0.047168,3.428262,-42.165044,-7.157985,-1.381148,42.790598,824.406296,169.086754,1476.794819,-0.250646
82.554998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252918,0.650000,0.152918,-0.047334,-0.386592,-0.584332,-1.816545,0.044794,3.430852,-42.175660,-7.283909,-1.250392,42.818280,824.194008,169.050647,1476.788241,-0.250320
82.559998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252862,0.650000,0.152862,-0.048303,-0.387097,-0.580081,-1.816672,0.042441,3.433439,-42.185905,-7.409843,-1.119582,42.846351,823.981668,169.013910,1476.782316,-0.250006
82.564998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252812,0.650000,0.152812,-0.049180,-0.387619,-0.575949,-1.816809,0.040109,3.436023,-42.195774,-7.535794,-0.988725,42.874807,823.769277,168.976543,1476.777045,-0.249704
82.569998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252769,0.650000,0.152769,-0.049963,-0.388159,-0.571937,-1.816956,0.037798,3.438605,-42.205264,-7.661765,-0.857824,42.903646,823.556837,168.938547,1476.772429,-0.249414
82.574998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252733,0.650000,0.152733,-0.050655,-0.388718,-0.568049,-1.817113,0.035508,3.441185,-42.214373,-7.787761,-0.726886,42.932865,823.344350,168.899920,1476.768467,-0.249135
82.579998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252703,0.650000,0.152703,-0.051253,-0.389294,-0.564286,-1.817279,0.033237,3.443764,-42.223097,-7.913787,-0.595916,42.962461,823.131819,168.860664,1476.765160,-0.248867
82.584998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252680,0.650000,0.152680,-0.051760,-0.389890,-0.560651,-1.817454,0.030985,3.446340,-42.231432,-8.039848,-0.464917,42.992431,822.919245,168.820777,1476.762508,-0.248612
82.589998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252663,0.650000,0.152663,-0.052175,-0.390505,-0.557145,-1.817637,0.028752,3.448916,-42.239375,-8.165947,-0.333895,43.022773,822.706629,168.780259,1476.760511,-0.248368
82.594998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252653,0.650000,0.152653,-0.052497,-0.391140,-0.553771,-1.817827,0.026536,3.451491,-42.246923,-8.292091,-0.202854,43.053483,822.493975,168.739111,1476.759169,-0.248135
82.599998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252649,0.650000,0.152649,-0.052729,-0.391796,-0.550530,-1.818025,0.024338,3.454065,-42.254071,-8.418283,-0.071798,43.084559,822.281284,168.697333,1476.758483,-0.247914
82.604998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252652,0.650000,0.152652,-0.052870,-0.392473,-0.547424,-1.818229,0.022157,3.456638,-42.260818,-8.544528,0.059268,43.115997,822.068557,168.654923,1476.758451,-0.247705
82.609998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252662,0.650000,0.152662,-0.052920,-0.393171,-0.544455,-1.818439,0.019992,3.459212,-42.267158,-8.670830,0.190339,43.147795,821.855798,168.611881,1476.759076,-0.247507
82.614998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252678,0.650000,0.152678,-0.052880,-0.393892,-0.541624,-1.818655,0.017842,3.461786,-42.273089,-8.797195,0.321413,43.179949,821.643008,168.568208,1476.760355,-0.247320
82.619998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252701,0.650000,0.152701,-0.052752,-0.394635,-0.538933,-1.818876,0.015707,3.464360,-42.278607,-8.923627,0.452484,43.212457,821.430189,168.523903,1476.762290,-0.247146
82.624998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252730,0.650000,0.152730,-0.052534,-0.395401,-0.536383,-1.819101,0.013586,3.466935,-42.283708,-9.050131,0.583550,43.245316,821.217343,168.478965,1476.764880,-0.246982
82.629998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252766,0.650000,0.152766,-0.052229,-0.396191,-0.533975,-1.819331,0.011479,3.469512,-42.288389,-9.176711,0.714606,43.278522,821.004473,168.433395,1476.768125,-0.246830
82.634998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252808,0.650000,0.152808,-0.051836,-0.397005,-0.531712,-1.819564,0.009385,3.472090,-42.292646,-9.303371,0.845649,43.312073,820.791580,168.387191,1476.772026,-0.246689
82.639998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252857,0.650000,0.152857,-0.051357,-0.397844,-0.529593,-1.819801,0.007303,3.474669,-42.296475,-9.430117,0.976675,43.345966,820.578667,168.340354,1476.776582,-0.246560
82.644998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252912,0.650000,0.152912,-0.050793,-0.398709,-0.527619,-1.820040,0.005232,3.477251,-42.299872,-9.556954,1.107681,43.380197,820.365736,168.292883,1476.781793,-0.246441
82.649998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.252974,0.650000,0.152974,-0.050143,-0.399600,-0.525792,-1.820281,0.003173,3.479835,-42.302834,-9.683885,1.238663,43.414764,820.152788,168.244778,1476.787659,-0.246334
82.654998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253042,0.650000,0.153042,-0.049411,-0.400518,-0.524113,-1.820525,0.001124,3.482421,-42.305358,-9.810915,1.369620,43.449663,819.939827,168.196037,1476.794180,-0.246239
82.659998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253118,0.650000,0.153117,-0.048596,-0.401463,-0.522582,-1.820770,-0.000916,3.485011,-42.307438,-9.938050,1.500546,43.484891,819.726855,168.146662,1476.801355,-0.246154
82.664998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253199,0.650000,0.153199,-0.047699,-0.402436,-0.521199,-1.821015,-0.002947,3.487604,-42.309071,-10.065293,1.631440,43.520446,819.513872,168.096650,1476.809185,-0.246081
82.669998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253287,0.650000,0.153287,-0.046722,-0.403438,-0.519966,-1.821262,-0.004970,3.490201,-42.310253,-10.192650,1.762299,43.556323,819.300883,168.046001,1476.817669,-0.246019
82.674998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253382,0.650000,0.153382,-0.045666,-0.404468,-0.518882,-1.821508,-0.006985,3.492802,-42.310980,-10.320124,1.893120,43.592521,819.087889,167.994716,1476.826808,-0.245968
82.679998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253483,0.650000,0.153483,-0.044531,-0.405529,-0.517947,-1.821754,-0.008993,3.495407,-42.311248,-10.447721,2.023901,43.629036,818.874893,167.942792,1476.836601,-0.245928
82.684998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253591,0.650000,0.153591,-0.043321,-0.406620,-0.517163,-1.822000,-0.010995,3.498016,-42.311053,-10.575445,2.154638,43.665864,818.661896,167.890231,1476.847047,-0.245899
82.689998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253705,0.650000,0.153705,-0.042034,-0.407742,-0.516528,-1.822245,-0.012992,3.500631,-42.310390,-10.703301,2.285330,43.703003,818.448902,167.837030,1476.858147,-0.245881
82.694998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253826,0.650000,0.153826,-0.040674,-0.408896,-0.516044,-1.822488,-0.014984,3.503251,-42.309256,-10.831293,2.415975,43.740450,818.235912,167.783190,1476.869900,-0.245874
82.699998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.253953,0.650000,0.153953,-0.039242,-0.410081,-0.515709,-1.822730,-0.016972,3.505877,-42.307646,-10.959427,2.546569,43.778201,818.022929,167.728709,1476.882307,-0.245878
82.704998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.254087,0.650000,0.154087,-0.037738,-0.411300,-0.515524,-1.822970,-0.018956,3.508509,-42.305555,-11.087706,2.677112,43.816254,817.809955,167.673587,1476.895366,-0.245893
82.709998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.254227,0.650000,0.154227,-0.036165,-0.412552,-0.515488,-1.823207,-0.020938,3.511148,-42.302979,-11.216135,2.807600,43.854605,817.596993,167.617824,1476.909078,-0.245919
82.714998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.254374,0.650000,0.154374,-0.034524,-0.413839,-0.515600,-1.823442,-0.022918,3.513793,-42.299915,-11.344720,2.938033,43.893251,817.384045,167.561418,1476.923442,-0.245956
82.719998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.254528,0.650000,0.154528,-0.032817,-0.415159,-0.515861,-1.823674,-0.024896,3.516445,-42.296356,-11.473464,3.068409,43.932189,817.171114,167.504368,1476.938458,-0.246004
82.724998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.254688,0.650000,0.154688,-0.031045,-0.416515,-0.516269,-1.823902,-0.026874,3.519105,-42.292299,-11.602373,3.198725,43.971416,816.958202,167.446675,1476.954126,-0.246063
82.729998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.254854,0.650000,0.154854,-0.029210,-0.417907,-0.516823,-1.824127,-0.028852,3.521772,-42.287738,-11.731451,3.328981,44.010929,816.745312,167.388336,1476.970445,-0.246132
82.734998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.255027,0.650000,0.155027,-0.027313,-0.419334,-0.517523,-1.824348,-0.030830,3.524448,-42.282669,-11.860703,3.459174,44.050724,816.532446,167.329351,1476.987416,-0.246213
82.739998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.255207,0.650000,0.155207,-0.025357,-0.420799,-0.518367,-1.824565,-0.032810,3.527132,-42.277088,-11.990133,3.589304,44.090799,816.319606,167.269720,1477.005037,-0.246304
82.744998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.255392,0.650000,0.155392,-0.023344,-0.422300,-0.519356,-1.824778,-0.034792,3.529826,-42.270988,-12.119747,3.719368,44.131150,816.106797,167.209441,1477.023309,-0.246407
82.749998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.255585,0.650000,0.155585,-0.021275,-0.423840,-0.520486,-1.824986,-0.036776,3.532528,-42.264365,-12.249548,3.849367,44.171774,815.894019,167.148514,1477.042231,-0.246520
82.754998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.255784,0.650000,0.155784,-0.019151,-0.425418,-0.521757,-1.825190,-0.038764,3.535241,-42.257215,-12.379542,3.979298,44.212669,815.681276,167.086937,1477.061802,-0.246644
82.759998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.255989,0.650000,0.155989,-0.016976,-0.427034,-0.523168,-1.825388,-0.040756,3.537963,-42.249531,-12.509734,4.109161,44.253830,815.468570,167.024709,1477.082024,-0.246779
82.764998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.256201,0.650000,0.156201,-0.014751,-0.428689,-0.524717,-1.825582,-0.042752,3.540696,-42.241308,-12.640128,4.238954,44.295256,815.255904,166.961830,1477.102894,-0.246925
82.769998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.256420,0.650000,0.156420,-0.012477,-0.430384,-0.526402,-1.825770,-0.044753,3.543439,-42.232542,-12.770729,4.368677,44.336942,815.043281,166.898298,1477.124413,-0.247082
82.774998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.256645,0.650000,0.156645,-0.010158,-0.432119,-0.528221,-1.825952,-0.046761,3.546194,-42.223226,-12.901541,4.498329,44.378886,814.830704,166.834113,1477.146581,-0.247250
82.779998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.256876,0.650000,0.156876,-0.007794,-0.433895,-0.530173,-1.826129,-0.048774,3.548960,-42.213355,-13.032570,4.627908,44.421085,814.618174,166.769273,1477.169396,-0.247428
82.784998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.257114,0.650000,0.157114,-0.005389,-0.435711,-0.532256,-1.826300,-0.050795,3.551738,-42.202923,-13.163821,4.757415,44.463535,814.405696,166.703778,1477.192860,-0.247618
82.789998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.257358,0.650000,0.157358,-0.002944,-0.437568,-0.534468,-1.826466,-0.052823,3.554528,-42.191925,-13.295298,4.886849,44.506233,814.193272,166.637625,1477.216970,-0.247819
82.794998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.257609,0.650000,0.157609,-0.000461,-0.439467,-0.536806,-1.826625,-0.054859,3.557331,-42.180354,-13.427006,5.016209,44.549177,813.980905,166.570815,1477.241728,-0.248031
82.799998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.257866,0.650000,0.157866,0.002058,-0.441407,-0.539268,-1.826778,-0.056905,3.560147,-42.168205,-13.558951,5.145494,44.592363,813.768597,166.503345,1477.267132,-0.248253
82.804998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.258130,0.650000,0.158130,0.004610,-0.443389,-0.541852,-1.826926,-0.058959,3.562976,-42.155472,-13.691136,5.274704,44.635788,813.556352,166.435215,1477.293183,-0.248487
82.809998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.258400,0.650000,0.158400,0.007192,-0.445414,-0.544556,-1.827066,-0.061023,3.565818,-42.142148,-13.823567,5.403839,44.679449,813.344173,166.366423,1477.319879,-0.248732
82.814998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.258677,0.650000,0.158677,0.009804,-0.447481,-0.547377,-1.827201,-0.063098,3.568675,-42.128228,-13.956248,5.532898,44.723343,813.132062,166.296969,1477.347221,-0.248988
82.819998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.258960,0.650000,0.158960,0.012443,-0.449590,-0.550312,-1.827330,-0.065184,3.571547,-42.113704,-14.089185,5.661881,44.767467,812.920023,166.226850,1477.375208,-0.249256
82.824998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.259250,0.650000,0.159250,0.015106,-0.451743,-0.553358,-1.827452,-0.067281,3.574433,-42.098570,-14.222383,5.790788,44.811817,812.708058,166.156067,1477.403840,-0.249534
82.829998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.259546,0.650000,0.159546,0.017791,-0.453939,-0.556514,-1.827568,-0.069389,3.577334,-42.082819,-14.355847,5.919618,44.856392,812.496171,166.084616,1477.433116,-0.249824
82.834998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.259848,0.650000,0.159848,0.020496,-0.456177,-0.559775,-1.827677,-0.071511,3.580251,-42.066446,-14.489581,6.048371,44.901187,812.284365,166.012497,1477.463036,-0.250126
82.839998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.260157,0.650000,0.160157,0.023219,-0.458459,-0.563138,-1.827781,-0.073645,3.583183,-42.049442,-14.623590,6.177047,44.946200,812.072643,165.939709,1477.493600,-0.250438
82.844998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.260472,0.650000,0.160472,0.025956,-0.460785,-0.566602,-1.827878,-0.075792,3.586132,-42.031802,-14.757880,6.305645,44.991427,811.861008,165.866250,1477.524806,-0.250762
82.849998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.260794,0.650000,0.160794,0.028707,-0.463154,-0.570162,-1.827969,-0.077953,3.589098,-42.013517,-14.892456,6.434167,45.036866,811.649464,165.792119,1477.556656,-0.251098
82.854998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.261122,0.650000,0.161122,0.031468,-0.465566,-0.573816,-1.828054,-0.080128,3.592080,-41.994580,-15.027322,6.562610,45.082514,811.438013,165.717315,1477.589148,-0.251445
82.859998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.261456,0.650000,0.161456,0.034238,-0.468022,-0.577559,-1.828133,-0.082318,3.595079,-41.974985,-15.162484,6.690976,45.128367,811.226659,165.641835,1477.622282,-0.251804
82.864998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.261797,0.650000,0.161797,0.037013,-0.470521,-0.581390,-1.828206,-0.084523,3.598096,-41.954724,-15.297946,6.819264,45.174422,811.015406,165.565678,1477.656058,-0.252175
82.869998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.262145,0.650000,0.162145,0.039792,-0.473064,-0.585303,-1.828274,-0.086743,3.601131,-41.933789,-15.433715,6.947475,45.220676,810.804256,165.488844,1477.690475,-0.252557
82.874998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.262499,0.650000,0.162499,0.042572,-0.475650,-0.589296,-1.828336,-0.088978,3.604185,-41.912172,-15.569793,7.075607,45.267127,810.593214,165.411329,1477.725532,-0.252951
82.879998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.262859,0.650000,0.162859,0.045350,-0.478279,-0.593364,-1.828392,-0.091230,3.607256,-41.889865,-15.706188,7.203661,45.313772,810.382282,165.333134,1477.761231,-0.253357
82.884998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.263225,0.650000,0.163225,0.048126,-0.480952,-0.597505,-1.828444,-0.093498,3.610347,-41.866861,-15.842904,7.331638,45.360606,810.171464,165.254256,1477.797569,-0.253775
82.889998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.263598,0.650000,0.163598,0.050895,-0.483668,-0.601714,-1.828490,-0.095783,3.613457,-41.843152,-15.979945,7.459536,45.407628,809.960763,165.174693,1477.834547,-0.254205
82.894998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.263978,0.650000,0.163978,0.053656,-0.486426,-0.605988,-1.828532,-0.098084,3.616586,-41.818728,-16.117317,7.587355,45.454834,809.750184,165.094444,1477.872164,-0.254648
82.899998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.264363,0.650000,0.164363,0.056407,-0.489228,-0.610323,-1.828568,-0.100403,3.619735,-41.793583,-16.255026,7.715097,45.502221,809.539730,165.013508,1477.910420,-0.255102
82.904998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.264756,0.650000,0.164756,0.059144,-0.492072,-0.614714,-1.828601,-0.102739,3.622905,-41.767706,-16.393075,7.842760,45.549786,809.329404,164.931881,1477.949315,-0.255569
82.909998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.265154,0.650000,0.165154,0.061867,-0.494958,-0.619158,-1.828629,-0.105092,3.626094,-41.741089,-16.531471,7.970344,45.597527,809.119210,164.849564,1477.988848,-0.256048
82.914998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.265559,0.650000,0.165559,0.064572,-0.497886,-0.623651,-1.828654,-0.107463,3.629305,-41.713725,-16.670218,8.097849,45.645440,808.909152,164.766554,1478.029018,-0.256539
82.919998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.265970,0.650000,0.165970,0.067257,-0.500856,-0.628188,-1.828675,-0.109853,3.632536,-41.685603,-16.809321,8.225276,45.693521,808.699233,164.682849,1478.069826,-0.257043
82.924998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.266388,0.650000,0.166388,0.069920,-0.503868,-0.632766,-1.828692,-0.112260,3.635789,-41.656714,-16.948785,8.352623,45.741769,808.489458,164.598448,1478.111271,-0.257560
82.929998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.266812,0.650000,0.166812,0.072559,-0.506920,-0.637379,-1.828707,-0.114686,3.639063,-41.627050,-17.088615,8.479890,45.790180,808.279831,164.513349,1478.153352,-0.258089
82.934998,12,trim,0.650000,0.100000,0,0.150000,0.000000,0.267242,0.650000,0.167242,0.075171,-0.510014,-0.642025,-1.828719,-0.117130,3.642359,-41.596601,-17.228817,8.607078,45.838751,808.070355,164.427549,1478.196070,-0.258631
