t_s,cell,phase,throttle,elevator_trim,axis,amplitude,cmd_aileron,cmd_elevator,cmd_throttle,elev_trimmed,rate_p,rate_q,rate_r,phi,theta,psi,vel_x,vel_y,vel_z,v_rel_airmass,pos_x,pos_y,pos_z,flight_cl
0.515000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.018046,0.450000,-0.018046,0.071885,-0.297365,0.568160,-0.077768,-0.137945,3.412102,-41.370239,0.509113,6.523476,31.844634,-21.473686,0.163645,-898.236725,0.459231
0.520000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.018375,0.450000,-0.018375,0.078803,-0.296216,0.559144,-0.077799,-0.139205,3.415055,-41.397634,0.507257,6.574031,31.864190,-21.681992,0.166186,-898.203982,0.458368
0.525000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.018706,0.450000,-0.018706,0.085482,-0.294939,0.549876,-0.077794,-0.140463,3.417963,-41.425297,0.505167,6.624615,31.911585,-21.890435,0.168717,-898.170985,0.458004
0.530000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.019040,0.450000,-0.019040,0.091953,-0.290651,0.540411,-0.077752,-0.141711,3.420822,-41.452377,0.502851,6.678110,31.972865,-22.099017,0.171237,-898.137728,0.449034
0.535000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.019376,0.450000,-0.019376,0.098413,-0.289410,0.530571,-0.077675,-0.142949,3.423633,-41.480299,0.500360,6.728246,31.971117,-22.307737,0.173745,-898.104212,0.454223
0.540000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.019715,0.450000,-0.019715,0.104917,-0.285159,0.520545,-0.077562,-0.144177,3.426392,-41.507870,0.497541,6.781644,31.993206,-22.516597,0.176239,-898.070438,0.448112
0.545000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.020057,0.450000,-0.020057,0.111233,-0.282984,0.510410,-0.077412,-0.145394,3.429100,-41.535996,0.494581,6.833389,32.053156,-22.725596,0.178720,-898.036400,0.450041
0.550000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.020402,0.450000,-0.020402,0.117640,-0.276315,0.499963,-0.077226,-0.146593,3.431755,-41.563117,0.491347,6.889318,32.080011,-22.934735,0.181184,-898.002093,0.438269
0.555000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.020749,0.450000,-0.020749,0.123737,-0.271651,0.489224,-0.077004,-0.147768,3.434354,-41.590675,0.487868,6.944383,32.138440,-23.144012,0.183632,-897.967509,0.436887
0.560000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.021099,0.450000,-0.021099,0.129774,-0.267788,0.478308,-0.076746,-0.148927,3.436897,-41.618515,0.484249,6.998214,32.174582,-23.353428,0.186062,-897.932653,0.438545
0.565000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.021451,0.450000,-0.021451,0.135751,-0.265315,0.467121,-0.076452,-0.150075,3.439384,-41.646890,0.480401,7.050489,32.225024,-23.562985,0.188474,-897.897531,0.443154
0.570000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.021806,0.450000,-0.021806,0.141939,-0.263522,0.455648,-0.076123,-0.151217,3.441812,-41.675625,0.476338,7.101394,32.259918,-23.772686,0.190866,-897.862151,0.447621
0.575000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.022164,0.450000,-0.022164,0.148209,-0.262764,0.444042,-0.075756,-0.152359,3.444182,-41.704844,0.472084,7.150887,32.296797,-23.982533,0.193237,-897.826520,0.452553
0.580000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.022524,0.450000,-0.022524,0.154294,-0.260425,0.432209,-0.075351,-0.153498,3.446492,-41.733877,0.467599,7.201563,32.354279,-24.192527,0.195586,-897.790639,0.450626
0.585000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.022886,0.450000,-0.022886,0.160397,-0.260517,0.420210,-0.074910,-0.154636,3.448741,-41.763619,0.462959,7.249274,32.428894,-24.402668,0.197912,-897.754512,0.456761
0.590000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.023251,0.450000,-0.023251,0.166584,-0.259814,0.407967,-0.074430,-0.155779,3.450929,-41.793420,0.458128,7.296436,32.462970,-24.612959,0.200215,-897.718148,0.458925
0.595000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.023618,0.450000,-0.023618,0.172761,-0.257601,0.395546,-0.073913,-0.156920,3.453054,-41.823007,0.453049,7.345136,32.502134,-24.823400,0.202492,-897.681544,0.455611
0.600000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.023988,0.450000,-0.023988,0.178890,-0.256478,0.382982,-0.073357,-0.158059,3.455115,-41.852960,0.447775,7.392611,32.542274,-25.033991,0.204744,-897.644700,0.457146
0.605000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.024360,0.450000,-0.024360,0.184801,-0.254066,0.370159,-0.072763,-0.159194,3.457111,-41.882779,0.442258,7.440903,32.525467,-25.244732,0.206969,-897.607616,0.455098
0.610000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.024734,0.450000,-0.024734,0.190308,-0.255320,0.357246,-0.072133,-0.160333,3.459042,-41.913813,0.436466,7.485908,32.572208,-25.455626,0.209166,-897.570299,0.464210
0.615000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.025111,0.450000,-0.025111,0.195138,-0.254638,0.344022,-0.071468,-0.161479,3.460906,-41.944695,0.430458,7.531303,32.580747,-25.666676,0.211333,-897.532756,0.465073
0.620000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.025490,0.450000,-0.025490,0.199877,-0.253903,0.330670,-0.070770,-0.162627,3.462702,-41.975740,0.424188,7.576997,32.635736,-25.877882,0.213470,-897.494985,0.465067
0.625000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.025871,0.450000,-0.025871,0.204155,-0.252734,0.317379,-0.070041,-0.163776,3.464431,-42.006759,0.417841,7.622467,32.660790,-26.089244,0.215575,-897.456986,0.463970
0.630000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.026254,0.450000,-0.026254,0.208259,-0.248689,0.303954,-0.069281,-0.164919,3.466090,-42.037132,0.411273,7.671067,32.716401,-26.300761,0.217648,-897.418753,0.455486
0.635000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.026640,0.450000,-0.026640,0.212801,-0.247368,0.290337,-0.068490,-0.166054,3.467679,-42.068148,0.404477,7.716768,32.728226,-26.512432,0.219687,-897.380283,0.459185
0.640000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.027028,0.450000,-0.027028,0.217090,-0.246810,0.276592,-0.067668,-0.167190,3.469198,-42.099702,0.397405,7.761278,32.747775,-26.724261,0.221691,-897.341588,0.464012
0.645000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.027419,0.450000,-0.027419,0.221355,-0.246120,0.262745,-0.066813,-0.168329,3.470647,-42.131440,0.390106,7.805437,32.787427,-26.936249,0.223660,-897.302671,0.466302
0.650000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.027811,0.450000,-0.027811,0.225883,-0.244243,0.248831,-0.065927,-0.169467,3.472024,-42.162965,0.382631,7.850321,32.846350,-27.148396,0.225592,-897.263532,0.464335
0.655000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.028206,0.450000,-0.028206,0.229668,-0.242756,0.234721,-0.065009,-0.170603,3.473328,-42.194670,0.374956,7.894304,32.922986,-27.360702,0.227486,-897.224170,0.464965
0.660000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.028603,0.450000,-0.028603,0.233612,-0.240200,0.220516,-0.064060,-0.171735,3.474560,-42.226146,0.367134,7.938549,32.916603,-27.573167,0.229341,-897.184588,0.462952
0.665000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.029002,0.450000,-0.029002,0.237823,-0.237610,0.206303,-0.063080,-0.172859,3.475718,-42.257723,0.359044,7.983648,32.934697,-27.785791,0.231156,-897.144782,0.461222
0.670000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.029403,0.450000,-0.029403,0.241316,-0.234580,0.191875,-0.062069,-0.173975,3.476801,-42.289273,0.350718,8.029129,33.004223,-27.998574,0.232931,-897.104751,0.459452
0.675000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.029807,0.450000,-0.029807,0.244803,-0.232308,0.177398,-0.061029,-0.175083,3.477810,-42.320996,0.342247,8.073172,33.061276,-28.211516,0.234663,-897.064495,0.460775
0.680000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.030213,0.450000,-0.030213,0.248202,-0.228650,0.162785,-0.059960,-0.176182,3.478743,-42.352418,0.333594,8.118220,33.106540,-28.424617,0.236352,-897.024016,0.457897
0.685000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.030621,0.450000,-0.030621,0.251279,-0.226428,0.147999,-0.058861,-0.177272,3.479599,-42.384235,0.324679,8.161815,33.120300,-28.637877,0.237998,-896.983316,0.460244
0.690000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.031031,0.450000,-0.031031,0.254377,-0.225395,0.133170,-0.057735,-0.178358,3.480379,-42.416569,0.315488,8.204034,33.141841,-28.851299,0.239598,-896.942402,0.464789
0.695000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.031444,0.450000,-0.031444,0.257201,-0.222177,0.118390,-0.056581,-0.179440,3.481082,-42.448432,0.306189,8.248207,33.193529,-29.064882,0.241153,-896.901271,0.460778
0.700000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.031858,0.450000,-0.031858,0.259960,-0.218625,0.103559,-0.055401,-0.180509,3.481708,-42.480096,0.296749,8.292693,33.202669,-29.278625,0.242660,-896.859919,0.457468
0.705000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.032275,0.450000,-0.032275,0.262792,-0.216432,0.088693,-0.054192,-0.181568,3.482256,-42.512196,0.287028,8.336195,33.241124,-29.492528,0.244119,-896.818347,0.459337
0.710000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.032694,0.450000,-0.032694,0.265500,-0.215922,0.073764,-0.052957,-0.182626,3.482728,-42.544905,0.277049,8.377200,33.303585,-29.706595,0.245529,-896.776563,0.465451
0.715000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.033115,0.450000,-0.033115,0.268239,-0.211861,0.058716,-0.051694,-0.183677,3.483121,-42.576749,0.266987,8.420861,33.353701,-29.920824,0.246889,-896.734568,0.459489
0.720000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.033538,0.450000,-0.033538,0.270834,-0.205788,0.043726,-0.050404,-0.184706,3.483435,-42.607809,0.256890,8.467274,33.407860,-30.135211,0.248199,-896.692348,0.449663
0.725000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.033964,0.450000,-0.033964,0.273194,-0.202680,0.028672,-0.049088,-0.185717,3.483671,-42.639523,0.246527,8.510924,33.470096,-30.349757,0.249457,-896.649902,0.452491
0.730000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.034392,0.450000,-0.034392,0.275417,-0.200434,0.013579,-0.047745,-0.186719,3.483828,-42.671609,0.235944,8.552736,33.487779,-30.564463,0.250664,-896.607243,0.456902
0.735000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.034821,0.450000,-0.034821,0.277390,-0.198259,-0.001411,-0.046378,-0.187713,3.483906,-42.703847,0.225176,8.594497,33.514516,-30.779331,0.251816,-896.564375,0.458555
0.740000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.035253,0.450000,-0.035253,0.279279,-0.195517,-0.016390,-0.044986,-0.188699,3.483907,-42.735980,0.214248,8.636631,33.555574,-30.994360,0.252915,-896.521297,0.457653
0.745000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.035687,0.450000,-0.035687,0.280986,-0.196242,-0.031484,-0.043571,-0.189682,3.483829,-42.769183,0.202931,8.674628,33.593115,-31.209555,0.253958,-896.478019,0.467083
0.750000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.036123,0.450000,-0.036123,0.282484,-0.195249,-0.046561,-0.042133,-0.190668,3.483674,-42.802234,0.191466,8.713142,33.639851,-31.424916,0.254944,-896.434549,0.468274
0.755000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.036560,0.450000,-0.036560,0.284208,-0.193921,-0.061460,-0.040672,-0.191652,3.483440,-42.835207,0.179901,8.751576,33.688858,-31.640443,0.255872,-896.390888,0.467669
0.760000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.037000,0.450000,-0.037000,0.285332,-0.194780,-0.076427,-0.039188,-0.192637,3.483128,-42.868978,0.168002,8.786935,33.703841,-31.856138,0.256742,-896.347041,0.474330
0.765000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.037441,0.450000,-0.037441,0.286475,-0.193592,-0.091259,-0.037684,-0.193623,3.482740,-42.902476,0.155993,8.823704,33.711140,-32.072003,0.257552,-896.303015,0.473024
0.770000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.037884,0.450000,-0.037884,0.287549,-0.190480,-0.105927,-0.036159,-0.194601,3.482274,-42.935441,0.143947,8.862718,33.784243,-32.288034,0.258302,-896.258799,0.466852
0.775000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.038329,0.450000,-0.038329,0.288499,-0.189809,-0.120672,-0.034614,-0.195571,3.481731,-42.969074,0.131591,8.898287,33.819440,-32.504234,0.258990,-896.214396,0.471430
0.780000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.038775,0.450000,-0.038775,0.289236,-0.189166,-0.135340,-0.033049,-0.196539,3.481111,-43.003018,0.119005,8.932943,33.887881,-32.720603,0.259617,-896.169818,0.474910
0.785000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.039224,0.450000,-0.039224,0.290092,-0.186539,-0.149876,-0.031464,-0.197501,3.480415,-43.036476,0.106401,8.968524,33.923099,-32.937142,0.260180,-896.125065,0.471965
0.790000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.039674,0.450000,-0.039674,0.290694,-0.185039,-0.164344,-0.029861,-0.198454,3.479644,-43.070301,0.093549,9.002945,33.990766,-33.153850,0.260680,-896.080136,0.473531
0.795000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.040126,0.450000,-0.040126,0.290961,-0.181430,-0.178825,-0.028239,-0.199394,3.478796,-43.103637,0.080643,9.038383,34.048375,-33.370728,0.261116,-896.035033,0.469997
0.800000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.040580,0.450000,-0.040580,0.291219,-0.176309,-0.193166,-0.026600,-0.200314,3.477873,-43.136419,0.067736,9.075413,34.117888,-33.587772,0.261487,-895.989748,0.463829
0.805000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.041035,0.450000,-0.041035,0.290940,-0.172589,-0.207489,-0.024946,-0.201212,3.476874,-43.169507,0.054609,9.110735,34.142427,-33.804981,0.261792,-895.944283,0.464540
0.810000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.041492,0.450000,-0.041492,0.290538,-0.169479,-0.221670,-0.023277,-0.202093,3.475800,-43.202881,0.041265,9.145362,34.159216,-34.022358,0.262032,-895.898642,0.466396
0.815000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.041951,0.450000,-0.041952,0.290009,-0.165440,-0.235750,-0.021595,-0.202955,3.474652,-43.236049,0.027817,9.180887,34.185104,-34.239902,0.262205,-895.852827,0.464618
0.820000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.042412,0.450000,-0.042412,0.289405,-0.162457,-0.249798,-0.019899,-0.203800,3.473430,-43.269510,0.014117,9.215289,34.197105,-34.457615,0.262310,-895.806836,0.466272
0.825000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.042875,0.450000,-0.042875,0.288832,-0.161014,-0.263685,-0.018191,-0.204633,3.472135,-43.303558,0.000126,9.247863,34.218068,-34.675496,0.262345,-895.760679,0.471097
0.830000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.043339,0.450000,-0.043339,0.287993,-0.158666,-0.277495,-0.016471,-0.205456,3.470768,-43.337536,-0.014003,9.280691,34.254627,-34.893550,0.262311,-895.714357,0.471632
0.835000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.043804,0.450000,-0.043804,0.286877,-0.157192,-0.291139,-0.014739,-0.206267,3.469328,-43.371834,-0.028334,9.312137,34.289507,-35.111775,0.262205,-895.667875,0.474165
0.840000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.044271,0.450000,-0.044271,0.285219,-0.155040,-0.304610,-0.012999,-0.207068,3.467818,-43.406105,-0.042763,9.343599,34.246488,-35.330172,0.262027,-895.621236,0.474181
0.845000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.044740,0.450000,-0.044740,0.283676,-0.155234,-0.317881,-0.011251,-0.207863,3.466237,-43.441254,-0.057583,9.373399,34.229979,-35.548744,0.261776,-895.574443,0.479834
0.850000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.045210,0.450000,-0.045210,0.281685,-0.153614,-0.330949,-0.009497,-0.208652,3.464587,-43.476175,-0.072439,9.404413,34.282573,-35.767493,0.261451,-895.527499,0.478754
0.855000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.045682,0.450000,-0.045682,0.279495,-0.152897,-0.344024,-0.007737,-0.209433,3.462869,-43.511445,-0.087574,9.433378,34.339453,-35.986418,0.261051,-895.480404,0.481719
0.860000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.046155,0.450000,-0.046155,0.277569,-0.148598,-0.356731,-0.005973,-0.210198,3.461083,-43.545751,-0.102475,9.465132,34.347908,-36.205519,0.260576,-895.433158,0.474454
0.865000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.046630,0.450000,-0.046630,0.275086,-0.148711,-0.369400,-0.004204,-0.210951,3.459231,-43.581363,-0.117926,9.492879,34.353400,-36.424795,0.260025,-895.385763,0.482113
0.870000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.047106,0.450000,-0.047106,0.272656,-0.146075,-0.381942,-0.002432,-0.211694,3.457312,-43.616544,-0.133388,9.522371,34.358631,-36.644249,0.259397,-895.338225,0.480432
0.875000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.047584,0.450000,-0.047584,0.270456,-0.142377,-0.394044,-0.000657,-0.212418,3.455329,-43.651330,-0.148750,9.553442,34.403695,-36.863880,0.258691,-895.290535,0.475607
0.880000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.048063,0.450000,-0.048063,0.267859,-0.138563,-0.406002,0.001121,-0.213120,3.453283,-43.686035,-0.164194,9.584158,34.504368,-37.083685,0.257909,-895.242691,0.473503
0.885000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.048544,0.450000,-0.048544,0.265228,-0.133919,-0.417686,0.002900,-0.213797,3.451174,-43.720440,-0.179614,9.614437,34.506208,-37.303665,0.257050,-895.194695,0.471058
0.890000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.049026,0.450000,-0.049026,0.262196,-0.129135,-0.429029,0.004680,-0.214447,3.449005,-43.754754,-0.195035,9.645899,34.578796,-37.523817,0.256113,-895.146544,0.468173
0.895000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.049510,0.450000,-0.049510,0.258837,-0.124862,-0.440176,0.006457,-0.215070,3.446778,-43.789147,-0.210573,9.675853,34.663190,-37.744142,0.255099,-895.098240,0.468541
0.900000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.049995,0.450000,-0.049995,0.255357,-0.121603,-0.451192,0.008231,-0.215670,3.444492,-43.823897,-0.226355,9.703611,34.694834,-37.964642,0.254007,-895.049791,0.472034
0.905000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.050481,0.450000,-0.050481,0.251638,-0.118136,-0.461994,0.010000,-0.216248,3.442149,-43.858699,-0.242237,9.731357,34.762975,-38.185316,0.252835,-895.001204,0.473044
0.910000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.050969,0.450000,-0.050969,0.247585,-0.115283,-0.472606,0.011764,-0.216806,3.439751,-43.893713,-0.258287,9.757430,34.816664,-38.406166,0.251584,-894.952482,0.475486
0.915000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.051458,0.450000,-0.051458,0.243229,-0.114117,-0.483012,0.013519,-0.217349,3.437297,-43.929396,-0.274653,9.780824,34.843863,-38.627194,0.250252,-894.903636,0.481516
0.920000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.051949,0.450000,-0.051949,0.239294,-0.111019,-0.493111,0.015267,-0.217877,3.434790,-43.964717,-0.290959,9.805571,34.896607,-38.848401,0.248838,-894.854670,0.479968
0.925000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.052440,0.450000,-0.052440,0.235364,-0.108459,-0.502898,0.017007,-0.218386,3.432230,-44.000174,-0.307370,9.829213,34.930357,-39.069785,0.247342,-894.805583,0.480525
0.930000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.052933,0.450000,-0.052933,0.231443,-0.106831,-0.512333,0.018740,-0.218878,3.429621,-44.036059,-0.323965,9.851334,34.986596,-39.291350,0.245764,-894.756382,0.483540
0.935000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.053426,0.450000,-0.053426,0.227422,-0.106239,-0.521549,0.020465,-0.219360,3.426963,-44.072502,-0.340848,9.870923,35.049983,-39.513096,0.244102,-894.707076,0.488945
0.940000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.053921,0.450000,-0.053921,0.222904,-0.106390,-0.530577,0.022181,-0.219836,3.424257,-44.109482,-0.358012,9.888034,35.104041,-39.735027,0.242355,-894.657679,0.494993
0.945000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.054416,0.450000,-0.054416,0.218329,-0.105767,-0.539387,0.023885,-0.220304,3.421504,-44.146540,-0.375291,9.904492,35.159171,-39.957145,0.240522,-894.608197,0.497423
0.950000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.054912,0.450000,-0.054912,0.213301,-0.105657,-0.547963,0.025576,-0.220766,3.418706,-44.183976,-0.392773,9.919173,35.178812,-40.179450,0.238602,-894.558638,0.501032
0.955000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.055409,0.450000,-0.055409,0.208120,-0.104864,-0.556164,0.027252,-0.221219,3.415863,-44.221470,-0.410277,9.933905,35.247393,-40.401943,0.236594,-894.509005,0.501881
0.960000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.055906,0.450000,-0.055906,0.202289,-0.103018,-0.564177,0.028912,-0.221660,3.412979,-44.258804,-0.427804,9.948124,35.294660,-40.624625,0.234499,-894.459300,0.501337
0.965000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.056404,0.450000,-0.056404,0.196231,-0.100189,-0.571944,0.030552,-0.222083,3.410053,-44.295945,-0.445310,9.962736,35.384782,-40.847495,0.232316,-894.409523,0.499445
0.970000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.056903,0.450000,-0.056903,0.191015,-0.095116,-0.579336,0.032174,-0.222481,3.407088,-44.332401,-0.462623,9.978467,35.397676,-41.070549,0.230046,-894.359670,0.493889
0.975000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.057403,0.450000,-0.057403,0.185481,-0.088843,-0.586388,0.033778,-0.222844,3.404086,-44.368305,-0.479702,9.996598,35.416443,-41.293786,0.227691,-894.309733,0.487053
0.980000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.057903,0.450000,-0.057903,0.179998,-0.084569,-0.593039,0.035364,-0.223176,3.401049,-44.404689,-0.496950,10.013079,35.482657,-41.517204,0.225249,-894.259708,0.487883
0.985000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.058405,0.450000,-0.058405,0.174297,-0.076271,-0.599391,0.036929,-0.223470,3.397979,-44.439793,-0.513741,10.032821,35.579608,-41.740803,0.222723,-894.209594,0.478980
0.990000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.058908,0.450000,-0.058908,0.168254,-0.070575,-0.605410,0.038473,-0.223723,3.394878,-44.475328,-0.530735,10.049763,35.652925,-41.964579,0.220112,-894.159387,0.479928
0.995000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.059411,0.450000,-0.059411,0.162484,-0.064280,-0.611133,0.039995,-0.223941,3.391748,-44.510715,-0.547715,10.066603,35.735664,-42.188534,0.217415,-894.109096,0.479201
1.000000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.059915,0.450000,-0.059915,0.156195,-0.060882,-0.616651,0.041493,-0.224128,3.388589,-44.546942,-0.565092,10.079592,35.833482,-42.412669,0.214634,-894.058731,0.485681
1.005000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.060420,0.450000,-0.060420,0.149784,-0.055862,-0.621771,0.042966,-0.224289,3.385404,-44.582779,-0.582324,10.092643,35.854323,-42.636985,0.211765,-894.008300,0.485456
1.010000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.060925,0.450000,-0.060925,0.143064,-0.052170,-0.626461,0.044413,-0.224423,3.382194,-44.618891,-0.599588,10.105187,35.860343,-42.861483,0.208811,-893.957806,0.486687
1.015000,0,trim,0.450000,0.000000,1,0.350000,0.000000,-0.061431,0.450000,-0.061431,0.136520,-0.044843,-0.630785,0.045831,-0.224523,3.378962,-44.653806,-0.616333,10.121936,35.884252,-43.086159,0.205771,-893.907238,0.477866
