loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcData[0],rcData[1],rcData[2],rcData[3],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),magADC[0],magADC[1],magADC[2],BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroRaw[0],gyroRaw[1],gyroRaw[2],accSmooth[0],accSmooth[1],accSmooth[2],accVib,quaternion[0],quaternion[1],quaternion[2],quaternion[3],motor[0],servo[0],servo[1],navState,navFlags,navEPH,navEPV,navPos[0],navPos[1],navPos[2],navVel[0],navVel[1],navVel[2],navTgtVel[0],navTgtVel[1],navTgtVel[2],navTgtPos[0],navTgtPos[1],navTgtPos[2],navTgtHdg,navSurf,activeWpNumber,flightModeFlags (flags),activeFlightModeFlags,stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,rxUpdateRate,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],mspOverrideFlags,IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
227968,378902265,-83,-13,0,10,0,-5,21,-21,0,0,0,-134,-31,0,1357,1427,1500,1660,-116,-58,0,1640,10.790,-707,359,-865,2000,1023,-138,-15,9,-168,6,9,280,-64,2091,2498,-920,1343,-2605,9516,1640,1550,1654,1,37,300,456,7238,-1203,1966,-1820,387,239,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,112,341,0,0,-165,-3,-828,1,183,168,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228000,378919178,-69,-11,0,17,2,-5,21,-21,0,0,0,-112,-25,0,1380,1440,1500,1655,-97,-47,0,1635,10.790,-707,359,-865,2009,1023,-139,-17,9,-164,-39,10,267,-178,2130,2496,-901,1376,-2801,9458,1635,1530,1618,1,37,300,457,7201,-1197,1972,-1818,393,237,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,112,341,0,0,-165,-3,-828,1,183,168,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228032,378935999,-50,-7,0,30,4,-5,21,-21,0,0,0,-81,-16,0,1412,1462,1500,1651,-70,-30,0,1631,10.790,-728,512,-726,2009,1023,-140,-17,9,-145,-46,2,197,-210,2266,2492,-883,1412,-2996,9394,1631,1496,1562,1,37,299,457,7163,-1191,1978,-1814,399,237,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,133,341,0,0,-165,-3,-828,1,183,168,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228064,378952898,-35,-4,0,41,5,-5,21,-21,0,0,0,-56,-9,0,1438,1476,1500,1651,-49,-18,0,1631,10.800,-728,512,-726,2067,1023,-135,-17,8,-105,-34,6,241,-160,2426,2496,-864,1447,-3189,9327,1631,1470,1520,1,37,299,457,7163,-1191,1978,-1814,399,237,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,169,341,0,0,-165,-3,-828,1,183,168,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228096,378969941,-16,0,0,49,7,-3,21,-21,0,-1,0,-26,-1,0,1470,1495,1500,1646,-23,-3,0,1625,10.800,-728,512,-726,2067,1023,-123,-15,5,-108,13,7,282,-209,2583,2522,-844,1480,-3370,9259,1625,1443,1473,1,37,299,457,7127,-1185,1984,-1809,406,238,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,169,341,0,0,-165,-3,-828,1,183,168,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228128,378986834,-12,0,0,38,6,0,21,-20,0,-3,0,-20,-1,0,1476,1496,1500,1643,-18,-2,0,1622,10.800,-728,512,-726,2084,1023,-95,-14,0,-115,-1,-8,253,-193,2706,2521,-821,1510,-3519,9201,1622,1450,1480,1,37,299,457,7088,-1178,1991,-1806,417,239,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,135,341,0,0,-165,-3,-828,1,183,168,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228160,379003674,-10,0,0,24,6,3,21,-20,0,-5,0,-17,-1,0,1480,1495,1500,1640,-15,-2,0,1620,10.800,-728,512,-726,2076,1023,-62,-15,-6,-65,-27,-11,224,-238,2773,2494,-796,1535,-3625,9158,1620,1464,1492,1,37,299,457,7049,-1171,1997,-1802,429,241,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,125,341,0,0,-165,-3,-828,1,183,168,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228192,379020674,-8,0,0,15,6,7,21,-20,0,-6,0,-13,-1,0,1484,1496,1500,1636,-12,-2,0,1615,10.800,-728,512,-726,2076,1023,-41,-14,-11,-28,-39,-16,374,-232,2766,2468,-770,1561,-3692,9129,1615,1469,1499,1,37,298,457,7012,-1164,2004,-1797,440,243,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,125,341,0,0,-165,-3,-828,1,183,168,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228224,379037787,-1,0,0,11,6,8,21,-20,0,-5,0,-2,-1,0,1496,1496,1500,1636,-2,-2,0,1615,10.800,-753,622,-570,2076,1023,-26,-15,-13,14,-17,-9,386,-496,3132,2443,-745,1589,-3734,9109,1615,1461,1489,1,37,298,457,6976,-1157,2010,-1791,452,247,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,169,341,0,0,-165,-3,-828,1,183,168,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228256,379054684,0,0,0,2,6,8,21,-19,0,-4,0,0,-1,0,1500,1496,1500,1636,0,-2,0,1615,10.800,-753,622,-570,2076,1023,-6,-13,-13,22,22,-10,404,-495,3821,2450,-723,1614,-3751,9100,1615,1466,1494,1,37,298,457,6976,-1157,2010,-1791,452,247,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,169,341,0,0,-165,-3,-828,1,183,168,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228288,379071391,0,0,0,-2,4,6,21,-19,0,-3,0,0,-1,0,1500,1496,1500,1634,0,-2,0,1613,10.810,-753,622,-570,2042,1023,6,-10,-10,5,38,-5,382,-515,4521,2515,-709,1634,-3744,9100,1613,1470,1502,1,37,298,457,6940,-1150,2017,-1784,466,255,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,138,341,0,0,-165,-3,-828,1,183,168,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228320,379088268,0,0,0,-3,4,2,21,-19,0,-1,0,0,-1,0,1500,1495,1500,1635,0,-2,0,1613,10.810,-753,622,-570,2042,1023,8,-10,-3,-11,13,-1,418,-713,4444,2514,-700,1649,-3735,9102,1613,1469,1501,1,37,298,457,6901,-1142,2024,-1775,488,268,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,138,341,0,0,-165,-3,-828,1,183,168,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228352,379105255,0,0,0,-5,5,-3,21,-19,0,0,0,0,-1,0,1500,1495,1500,1635,0,-3,0,1614,10.810,-753,622,-570,2100,1023,12,-11,5,-11,-9,8,410,-770,3698,2462,-702,1659,-3722,9105,1614,1471,1501,1,37,297,457,6864,-1133,2031,-1766,507,283,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,119,341,0,0,-165,-3,-828,1,183,168,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228384,379122296,0,-1,0,-7,7,-9,21,-18,0,0,0,0,-2,0,1500,1493,1500,1634,0,-5,0,1613,10.810,-753,622,-570,2100,1023,15,-17,15,3,-37,18,350,-768,3005,2416,-720,1668,-3703,9110,1613,1474,1500,1,37,297,458,6827,-1124,2039,-1760,520,294,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,147,341,0,0,-165,-3,-828,1,183,168,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228416,379139359,0,-2,0,-9,9,-16,21,-18,0,0,0,0,-5,0,1500,1487,1500,1634,0,-10,0,1613,10.810,-741,589,-590,2125,1023,20,-23,25,48,-46,32,323,-756,2754,2419,-755,1677,-3678,9116,1613,1477,1503,1,37,297,458,6791,-1116,2046,-1754,527,300,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,158,341,0,0,-165,-3,-828,1,182,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228448,379156406,0,-3,0,-11,10,-23,20,-17,0,0,0,0,-7,0,1500,1483,1500,1634,0,-13,0,1613,10.810,-741,589,-590,2125,1023,24,-26,37,55,-33,46,261,-743,2816,2362,-808,1686,-3653,9119,1613,1479,1505,1,37,297,458,6791,-1116,2046,-1754,527,300,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,116,341,0,0,-165,-3,-828,1,182,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228480,379173492,0,-3,0,-13,12,-30,20,-17,0,0,0,0,-8,0,1500,1480,1500,1633,0,-15,0,1612,10.810,-741,589,-590,2134,1023,29,-31,48,44,-16,54,362,-828,2892,2337,-881,1693,-3627,9122,1612,1484,1506,1,37,296,458,6756,-1107,2054,-1749,534,305,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,116,341,0,0,-165,-3,-828,1,182,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228512,379190240,0,-4,0,-14,13,-36,20,-16,0,0,0,0,-10,0,1500,1474,1500,1633,0,-20,0,1612,10.810,-741,589,-590,2134,1023,31,-33,57,42,-10,62,385,-754,3032,2303,-969,1701,-3597,9123,1612,1483,1509,1,37,296,458,6719,-1098,2062,-1746,544,311,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,116,341,0,0,-165,-3,-828,1,182,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228544,379207081,0,-6,0,-14,14,-42,19,-16,0,0,0,0,-14,0,1500,1465,1500,1633,0,-26,0,1612,10.810,-741,589,-590,2167,1023,30,-37,66,7,-12,68,399,-740,3148,2319,-1069,1708,-3567,9122,1612,1481,1511,1,37,296,458,6682,-1088,2070,-1742,554,319,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,170,341,0,0,-165,-3,-828,1,182,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228576,379224017,0,-10,0,-11,11,-47,19,-15,0,0,0,0,-23,0,1500,1443,1500,1633,0,-44,0,1612,10.810,-741,589,-590,2167,1023,25,-37,73,-6,-17,74,413,-601,3286,2287,-1181,1712,-3543,9117,1612,1465,1521,1,37,296,458,6647,-1079,2078,-1738,566,327,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,170,341,0,0,-165,-3,-828,1,182,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228608,379240875,0,-13,0,-9,9,-50,19,-15,0,0,0,0,-31,0,1501,1426,1500,1633,0,-58,0,1612,10.810,-693,654,-555,2159,1023,19,-38,78,-5,-34,79,414,-546,3331,2247,-1301,1717,-3529,9105,1612,1453,1527,1,37,295,458,6611,-1069,2086,-1731,578,335,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,170,341,0,0,-165,-3,-828,1,182,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228640,379257655,0,-16,0,-8,8,-52,18,-14,0,1,0,0,-36,0,1501,1415,1500,1633,0,-67,0,1612,10.820,-693,654,-555,2159,1023,18,-39,81,-5,-27,82,410,-521,3222,2251,-1423,1721,-3518,9090,1612,1446,1532,1,37,295,458,6611,-1069,2086,-1731,578,335,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,127,341,0,0,-165,-3,-828,1,182,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228672,379274616,0,-16,0,-4,8,-52,18,-14,0,1,0,0,-36,0,1501,1416,1500,1633,0,-67,0,1612,10.820,-693,654,-555,2192,1023,9,-40,81,3,-61,80,385,-342,3116,2281,-1548,1727,-3514,9071,1612,1443,1527,1,37,295,458,6576,-1059,2094,-1726,590,342,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,127,341,0,0,-165,-3,-828,1,182,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228704,379291374,0,-15,0,0,9,-51,18,-14,0,1,0,0,-34,0,1501,1421,1500,1633,0,-63,0,1612,10.810,-693,654,-555,2192,1023,2,-40,80,-2,-63,77,332,-241,3134,2332,-1668,1734,-3520,9045,1612,1443,1519,1,37,295,458,6540,-1048,2103,-1722,605,348,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,172,341,0,0,-165,-3,-828,1,182,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228736,379308354,0,-13,0,1,10,-49,18,-13,0,1,0,0,-29,0,1500,1430,1500,1633,0,-55,0,1612,10.810,-693,654,-555,2209,1023,-4,-41,76,6,-68,72,311,-20,3130,2347,-1783,1744,-3535,9016,1612,1446,1510,1,37,294,458,6503,-1037,2111,-1718,620,352,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,172,341,0,0,-165,-3,-828,1,182,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228768,379325245,0,-12,0,4,12,-44,18,-13,0,1,0,0,-28,0,1500,1434,1500,1633,0,-52,0,1612,10.810,-693,654,-555,2242,1023,-10,-44,70,5,-65,67,321,-2,3136,2304,-1889,1760,-3554,8983,1612,1447,1503,1,37,294,458,6468,-1026,2120,-1712,636,355,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,136,341,0,0,-165,-3,-828,1,183,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228800,379342263,0,-11,0,8,12,-39,18,-12,0,1,0,0,-24,0,1500,1442,1500,1633,0,-46,0,1612,10.810,-602,730,-518,2242,1023,-18,-42,62,8,-49,59,416,27,3139,2261,-1987,1784,-3581,8947,1612,1447,1495,1,37,294,459,6433,-1015,2129,-1705,651,358,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,117,341,0,0,-165,-3,-828,1,183,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228832,379359163,0,-10,0,8,14,-33,19,-12,0,1,0,0,-23,0,1500,1444,1500,1633,0,-44,0,1612,10.810,-602,730,-518,2284,1023,-19,-44,51,3,-28,48,395,-3,3071,2203,-2070,1814,-3609,8911,1612,1450,1492,1,37,294,459,6433,-1015,2129,-1705,651,358,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,117,341,0,0,-165,-3,-828,1,183,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228864,379375894,0,-10,0,9,14,-26,19,-11,0,0,0,0,-23,0,1500,1447,1500,1633,0,-43,0,1612,10.820,-602,730,-518,2284,1023,-20,-44,41,2,-19,38,422,101,3502,2245,-2138,1850,-3634,8877,1612,1451,1491,1,37,294,459,6399,-1003,2137,-1698,666,360,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,171,341,0,0,-165,-3,-828,1,183,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228896,379392903,0,-10,0,9,13,-18,19,-10,0,0,0,0,-22,0,1500,1447,1500,1633,0,-42,0,1612,10.820,-602,730,-518,2250,1023,-19,-42,29,-17,1,25,430,171,4074,2328,-2191,1891,-3657,8846,1612,1452,1490,1,37,293,459,6362,-990,2147,-1690,686,364,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,171,341,0,0,-165,-3,-828,1,183,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
228928,379409601,0,-10,0,8,12,-11,19,-10,0,0,0,0,-22,0,1500,1447,1500,1633,0,-42,0,1612,10.820,-602,730,-518,2250,1023,-19,-39,17,-26,0,15,446,224,4425,2368,-2226,1932,-3676,8821,1612,1451,1493,1,37,293,459,6327,-978,2156,-1679,707,370,0,0,0,0,0,0,0,0,1,ARM,0,GPS_FIX_HOME|GPS_FIX|SMALL_ANGLE|FIXED_WING_LEGACY|COMPASS_CALIBRATED|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD|ANTI_WINDUP_DEACTIVATED,IDLE,1,1,134,341,0,0,-165,-3,-828,1,183,169,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,1778576784,5
