i,t_us,n_markers,emitter_x_native,emitter_y_native,emitter_x_m2,emitter_y_m2,deg_per_s,degraded
14546,11972329805,3,322.06,252.58,1.03,26.29,0.0,0
14548,11972336752,3,322.06,252.58,1.03,26.29,0.0,0
14550,11972343701,3,322.06,252.58,1.03,26.29,0.0,0
14552,11972350646,3,322.06,252.58,1.03,26.29,0.0,0
14554,11972357593,3,322.06,252.58,1.03,26.29,0.0,0
14556,11972364541,4,321.82,253.06,0.91,26.53,11.8,0
14558,11972371488,4,321.82,253.06,0.91,26.53,0.0,0
14560,11972378435,3,322.06,252.58,1.03,26.29,11.8,0
14562,11972385382,4,321.79,252.95,0.89,26.47,10.0,0
14564,11972392330,4,321.87,252.99,0.93,26.50,2.0,0
14566,11972399277,3,322.06,252.58,1.03,26.29,10.0,0
14568,11972406224,3,322.06,252.58,1.03,26.29,0.0,0
14570,11972413172,4,321.82,253.06,0.91,26.53,11.8,0
14572,11972420119,3,322.06,252.58,1.03,26.29,11.8,0
14574,11972427066,4,321.77,252.92,0.89,26.46,9.8,0
14576,11972434014,4,321.77,252.92,0.89,26.46,0.0,0
14578,11972440961,3,322.07,252.42,1.04,26.21,12.7,0
14580,11972447908,3,322.06,252.58,1.03,26.29,3.5,0
14582,11972454855,3,322.06,252.58,1.03,26.29,0.0,0
14584,11972461802,3,322.06,252.58,1.03,26.29,0.0,0
14586,11972468750,4,321.79,252.95,0.89,26.47,10.0,0
14588,11972475697,4,321.85,252.97,0.92,26.48,1.4,0
14590,11972482644,4,321.86,252.85,0.93,26.42,2.6,0
14592,11972489591,4,321.94,252.89,0.97,26.45,2.0,0
14594,11972496538,4,321.86,252.85,0.93,26.42,2.0,0
14596,11972503486,4,321.86,252.85,0.93,26.42,0.0,0
14598,11972510433,4,321.79,252.95,0.89,26.47,2.6,0
14600,11972517380,3,322.07,252.42,1.04,26.21,13.0,0
14602,11972524327,3,322.07,252.42,1.04,26.21,0.0,0
14604,11972531275,3,322.06,252.58,1.03,26.29,3.5,0
14606,11972538222,4,321.94,252.89,0.97,26.45,7.3,0
14608,11972545169,3,322.06,252.58,1.03,26.29,7.3,0
14610,11972552117,4,321.79,252.95,0.89,26.47,10.0,0
14612,11972559064,4,321.77,252.92,0.89,26.46,0.7,0
14614,11972566011,4,321.77,252.92,0.89,26.46,0.0,0
14616,11972572959,4,321.94,252.89,0.97,26.45,3.7,0
14618,11972579906,4,321.94,252.89,0.97,26.45,0.0,0
14620,11972586853,3,322.06,252.58,1.03,26.29,7.3,0
14622,11972593800,4,321.87,252.99,0.93,26.50,10.0,0
14624,11972600747,4,321.86,252.85,0.93,26.42,3.2,0
14626,11972607694,4,321.86,252.85,0.93,26.42,0.0,0
14628,11972614642,3,322.06,252.58,1.03,26.29,7.3,0
14630,11972621590,4,321.94,252.89,0.97,26.45,7.3,0
14632,11972628541,4,321.94,252.89,0.97,26.45,0.0,0
14634,11972635484,4,321.77,252.92,0.89,26.46,3.7,0
14636,11972642431,4,321.79,252.95,0.89,26.47,0.7,0
14638,11972649379,4,321.86,252.85,0.93,26.42,2.6,0
14640,11972656326,4,321.94,252.89,0.97,26.45,2.0,0
14642,11972663276,4,321.85,252.97,0.92,26.48,2.6,0
14644,11972670221,4,321.77,252.92,0.89,26.46,2.0,0
14646,11972677167,4,321.79,252.95,0.89,26.47,0.7,0
14648,11972684115,4,321.77,252.92,0.89,26.46,0.7,0
14650,11972691062,4,321.79,252.95,0.89,26.47,0.7,0
14652,11972698009,4,321.94,252.89,0.97,26.45,3.5,0
14654,11972704957,4,321.77,252.92,0.89,26.46,3.7,0
14656,11972711904,4,321.79,252.95,0.89,26.47,0.7,0
14658,11972718851,4,321.79,252.95,0.89,26.47,0.0,0
14660,11972725798,4,321.79,252.95,0.89,26.47,0.0,0
14662,11972732746,4,321.86,252.85,0.93,26.42,2.6,0
14664,11972739693,4,321.94,252.89,0.97,26.45,2.0,0
14666,11972746640,4,321.86,252.85,0.93,26.42,2.0,0
14668,11972753587,4,321.87,252.99,0.93,26.50,3.2,0
14670,11972760535,4,321.77,252.92,0.89,26.46,2.6,0
14672,11972767482,4,321.87,252.99,0.93,26.50,2.6,0
14674,11972774429,4,321.86,252.85,0.93,26.42,3.2,0
14676,11972781377,4,321.86,252.85,0.93,26.42,0.0,0
14678,11972788324,4,321.94,252.89,0.97,26.45,2.0,0
14680,11972795271,3,322.06,252.58,1.03,26.29,7.3,0
14682,11972802218,4,321.79,252.95,0.89,26.47,10.0,0
14684,11972809166,4,321.79,252.95,0.89,26.47,0.0,0
14686,11972816113,4,321.79,252.95,0.89,26.47,0.0,0
14688,11972823060,4,321.94,252.89,0.97,26.45,3.5,0
14690,11972830007,4,321.94,252.89,0.97,26.45,0.0,0
14692,11972836954,3,322.06,252.58,1.03,26.29,7.3,0
14694,11972843902,4,321.79,252.95,0.89,26.47,10.0,0
14696,11972850849,4,321.79,252.95,0.89,26.47,0.0,0
14698,11972857796,4,321.79,252.95,0.89,26.47,0.0,0
14700,11972864744,4,321.94,252.89,0.97,26.45,3.5,0
14702,11972871691,4,321.94,252.89,0.97,26.45,0.0,0
14704,11972878638,4,321.87,252.99,0.93,26.50,2.7,0
14706,11972885585,4,321.79,252.95,0.89,26.47,2.0,0
14708,11972892532,4,321.77,252.92,0.89,26.46,0.7,0
14710,11972899479,4,321.94,252.89,0.97,26.45,3.7,0
14712,11972906427,4,321.94,252.89,0.97,26.45,0.0,0
14714,11972913389,3,322.06,252.58,1.03,26.29,7.3,0
14716,11972920322,4,321.94,252.89,0.97,26.45,7.3,0
14718,11972927269,4,321.87,252.99,0.93,26.50,2.7,0
14720,11972934216,4,321.79,252.95,0.89,26.47,2.0,0
14722,11972941164,4,321.86,252.85,0.93,26.42,2.6,0
14724,11972948111,4,321.82,253.06,0.91,26.53,4.8,0
14726,11972955057,3,322.06,252.58,1.03,26.29,11.8,0
14728,11972962005,3,322.06,252.58,1.03,26.29,0.0,0
14730,11972968952,3,322.06,252.58,1.03,26.29,0.0,0
14732,11972975900,4,321.87,252.99,0.93,26.50,10.0,0
14734,11972982847,4,321.94,252.89,0.97,26.45,2.7,0
14736,11972989794,4,321.82,253.06,0.91,26.53,4.6,0
14738,11972996742,4,321.82,253.06,0.91,26.53,0.0,0
14740,11973003689,3,322.06,252.58,1.03,26.29,11.8,0
14742,11973010636,3,322.06,252.58,1.03,26.29,0.0,0
14744,11973017583,3,322.07,252.42,1.04,26.21,3.5,0
14746,11973024530,4,321.82,253.06,0.91,26.53,15.0,0
14748,11973031478,4,321.82,253.06,0.91,26.53,0.0,0
14750,11973038425,3,322.06,252.58,1.03,26.29,11.8,0
14752,11973045372,3,322.06,252.58,1.03,26.29,0.0,0
14754,11973052319,3,322.06,252.58,1.03,26.29,0.0,0
14756,11973059266,4,321.87,252.99,0.93,26.50,10.0,0
14758,11973066214,4,321.87,252.99,0.93,26.50,0.0,0
14760,11973073161,4,321.82,253.06,0.91,26.53,1.8,0
14762,11973080108,3,322.06,252.58,1.03,26.29,11.8,0
14764,11973087056,3,322.19,252.45,1.10,26.22,4.1,0
14766,11973094003,3,322.06,252.58,1.03,26.29,4.1,0
14768,11973100950,4,321.87,252.99,0.93,26.50,10.0,0
14770,11973107898,4,321.87,252.99,0.93,26.50,0.0,0
14772,11973114847,3,322.06,252.58,1.03,26.29,10.0,0
14774,11973121793,4,321.82,253.06,0.91,26.53,11.8,0
14776,11973128739,4,321.85,252.97,0.92,26.48,2.2,0
14778,11973135686,4,321.87,252.99,0.93,26.50,0.7,0
14780,11973142637,4,321.85,252.97,0.92,26.48,0.7,0
14782,11973149581,3,322.06,252.58,1.03,26.29,9.7,0
14784,11973156528,4,321.82,253.06,0.91,26.53,11.8,0
14786,11973163478,3,322.06,252.58,1.03,26.29,11.8,0
14788,11973170423,3,322.06,252.58,1.03,26.29,0.0,0
14790,11973177370,4,321.87,252.99,0.93,26.50,10.0,0
14792,11973184317,4,321.85,252.97,0.92,26.48,0.7,0
14794,11973191264,3,322.06,252.58,1.03,26.29,9.7,0
14796,11973198212,4,321.82,253.06,0.91,26.53,11.8,0
14798,11973205159,3,322.06,252.58,1.03,26.29,11.8,0
14800,11973212106,4,321.87,252.99,0.93,26.50,10.0,0
14802,11973219053,4,321.87,252.99,0.93,26.50,0.0,0
14804,11973226001,3,322.06,252.58,1.03,26.29,10.0,0
14806,11973232948,4,321.82,253.06,0.91,26.53,11.8,0
14808,11973239895,4,321.94,252.89,0.97,26.45,4.6,0
14810,11973246842,4,322.00,252.82,1.00,26.41,2.1,0
14812,11973253794,3,322.06,252.58,1.03,26.29,5.3,0
14814,11973260737,4,321.85,252.97,0.92,26.48,9.7,0
14816,11973267684,4,321.85,252.97,0.92,26.48,0.0,0
14818,11973274631,3,322.06,252.58,1.03,26.29,9.7,0
14820,11973281579,3,322.06,252.58,1.03,26.29,0.0,0
14822,11973288526,4,321.94,252.89,0.97,26.45,7.3,0
14824,11973295473,3,322.06,252.58,1.03,26.29,7.3,0
14826,11973302420,4,321.87,252.99,0.93,26.50,10.0,0
14828,11973309368,4,321.87,252.99,0.93,26.50,0.0,0
14830,11973316316,4,321.94,252.89,0.97,26.45,2.7,0
14832,11973323263,3,322.06,252.58,1.03,26.29,7.3,0
14834,11973330209,4,321.94,252.89,0.97,26.45,7.3,0
14836,11973337157,4,321.85,252.97,0.92,26.48,2.6,0
14838,11973344104,4,321.79,252.95,0.89,26.47,1.4,0
14840,11973351051,4,321.79,252.95,0.89,26.47,0.0,0
14842,11973357998,4,321.94,252.89,0.97,26.45,3.5,0
14844,11973364945,4,321.94,252.89,0.97,26.45,0.0,0
14846,11973371892,4,321.94,252.89,0.97,26.45,0.0,0
14848,11973378839,4,321.87,252.99,0.93,26.50,2.7,0
14850,11973385787,4,321.79,252.95,0.89,26.47,2.0,0
14852,11973392734,4,321.85,252.97,0.92,26.48,1.4,0
14854,11973399681,4,321.94,252.89,0.97,26.45,2.6,0
14856,11973406629,4,321.85,252.97,0.92,26.48,2.6,0
14858,11973413576,3,322.06,252.58,1.03,26.29,9.7,0
14860,11973420525,3,322.06,252.58,1.03,26.29,0.0,0
14862,11973427470,4,321.87,252.99,0.93,26.50,10.0,0
14864,11973434418,4,321.77,252.92,0.89,26.46,2.6,0
14866,11973441365,4,321.94,252.89,0.97,26.45,3.7,0
14868,11973448312,4,321.85,252.97,0.92,26.48,2.6,0
14870,11973455259,4,321.85,252.97,0.92,26.48,0.0,0
14872,11973462207,4,321.85,252.97,0.92,26.48,0.0,0
14874,11973469154,4,321.87,252.99,0.93,26.50,0.7,0
14876,11973476101,4,321.79,252.95,0.89,26.47,2.0,0
14878,11973483048,4,321.94,252.89,0.97,26.45,3.5,0
14880,11973489996,4,321.94,252.89,0.97,26.45,0.0,0
14882,11973496943,4,321.94,252.89,0.97,26.45,0.0,0
14884,11973503890,4,321.85,252.97,0.92,26.48,2.6,0
14886,11973510837,4,321.87,252.99,0.93,26.50,0.7,0
14888,11973517785,4,321.85,252.97,0.92,26.48,0.7,0
14890,11973524732,4,321.94,252.89,0.97,26.45,2.6,0
14892,11973531679,4,321.85,252.97,0.92,26.48,2.6,0
14894,11973538629,4,322.00,252.82,1.00,26.41,4.7,0
14896,11973545574,4,321.87,252.99,0.93,26.50,4.9,0
14898,11973552521,4,321.85,252.97,0.92,26.48,0.7,0
14900,11973559468,4,321.87,252.99,0.93,26.50,0.7,0
14902,11973566415,3,322.06,252.58,1.03,26.29,10.0,0
14904,11973573363,4,321.85,252.97,0.92,26.48,9.7,0
14906,11973580310,4,321.94,252.89,0.97,26.45,2.6,0
14908,11973587257,4,321.87,252.99,0.93,26.50,2.7,0
14910,11973594204,4,321.79,252.95,0.89,26.47,2.0,0
14912,11973601152,4,321.79,252.95,0.89,26.47,0.0,0
14914,11973608099,4,321.85,252.97,0.92,26.48,1.4,0
14916,11973615047,4,321.94,252.89,0.97,26.45,2.6,0
14918,11973621993,4,321.94,252.89,0.97,26.45,0.0,0
14920,11973628941,4,321.94,252.89,0.97,26.45,0.0,0
14922,11973635888,4,321.85,252.97,0.92,26.48,2.6,0
14924,11973642835,4,321.87,252.99,0.93,26.50,0.7,0
14926,11973649782,4,321.82,253.06,0.91,26.53,1.8,0
14928,11973656730,3,322.06,252.58,1.03,26.29,11.8,0
14930,11973663677,4,321.82,253.06,0.91,26.53,11.8,0
14932,11973670624,4,321.82,253.06,0.91,26.53,0.0,0
14934,11973677571,4,321.87,252.99,0.93,26.50,1.8,0
14936,11973684519,4,321.85,252.97,0.92,26.48,0.7,0
14938,11973691466,3,322.06,252.58,1.03,26.29,9.7,0
14940,11973698413,3,322.06,252.58,1.03,26.29,0.0,0
14942,11973705361,4,321.94,252.89,0.97,26.45,7.3,0
14944,11973712308,3,322.06,252.58,1.03,26.29,7.3,0
14946,11973719255,4,321.87,252.99,0.93,26.50,10.0,0
14948,11973726202,4,321.79,252.95,0.89,26.47,2.0,0
14950,11973733149,3,322.06,252.58,1.03,26.29,10.0,0
14952,11973740097,4,321.82,253.06,0.91,26.53,11.8,0
14954,11973747044,4,321.82,253.06,0.91,26.53,0.0,0
14956,11973753991,4,321.82,253.06,0.91,26.53,0.0,0
14958,11973760938,4,321.82,253.06,0.91,26.53,0.0,0
14960,11973767886,4,321.79,252.95,0.89,26.47,2.7,0
14962,11973774833,3,322.06,252.58,1.03,26.29,10.0,0
14964,11973781780,3,322.06,252.58,1.03,26.29,0.0,0
14966,11973788727,3,322.06,252.58,1.03,26.29,0.0,0
14968,11973795675,4,321.82,253.06,0.91,26.53,11.8,0
14970,11973802622,4,321.87,252.99,0.93,26.50,1.8,0
14972,11973809569,4,321.79,252.95,0.89,26.47,2.0,0
14974,11973816517,3,322.06,252.58,1.03,26.29,10.0,0
14976,11973823464,4,321.82,253.06,0.91,26.53,11.8,0
14978,11973830411,4,321.82,253.06,0.91,26.53,0.0,0
14980,11973837358,3,322.06,252.58,1.03,26.29,11.8,0
14982,11973844305,3,322.06,252.58,1.03,26.29,0.0,0
14984,11973851253,3,322.06,252.58,1.03,26.29,0.0,0
14986,11973858200,3,322.06,252.58,1.03,26.29,0.0,0
14988,11973865147,3,322.06,252.58,1.03,26.29,0.0,0
14990,11973872095,3,322.06,252.58,1.03,26.29,0.0,0
14992,11973879042,3,322.06,252.58,1.03,26.29,0.0,0
14994,11973885989,4,321.85,252.97,0.92,26.48,9.7,0
14996,11973892936,4,321.79,252.95,0.89,26.47,1.4,0
14998,11973899883,3,322.06,252.58,1.03,26.29,10.0,0
15000,11973906831,3,322.06,252.58,1.03,26.29,0.0,0
15002,11973913778,4,321.82,253.06,0.91,26.53,11.8,0
15004,11973920725,3,322.06,252.58,1.03,26.29,11.8,0
15006,11973927673,3,322.06,252.58,1.03,26.29,0.0,0
15008,11973934620,4,321.79,252.95,0.89,26.47,10.0,0
15010,11973941567,3,322.06,252.58,1.03,26.29,10.0,0
15012,11973948514,3,322.06,252.58,1.03,26.29,0.0,0
15014,11973955461,3,322.06,252.58,1.03,26.29,0.0,0
15016,11973962409,4,321.87,252.99,0.93,26.50,10.0,0
15018,11973969356,3,322.06,252.58,1.03,26.29,10.0,0
15020,11973976303,4,321.87,252.99,0.93,26.50,10.0,0
15022,11973983250,3,322.06,252.58,1.03,26.29,10.0,0
15024,11973990198,3,322.06,252.58,1.03,26.29,0.0,0
15026,11973997145,4,321.87,252.99,0.93,26.50,10.0,0
15028,11974004093,4,321.84,253.05,0.92,26.52,1.3,0
15030,11974011039,3,322.19,252.45,1.10,26.22,15.3,0
15032,11974017987,4,321.87,252.99,0.93,26.50,14.0,0
15034,11974024934,3,322.06,252.58,1.03,26.29,10.0,0
15036,11974031882,3,322.06,252.58,1.03,26.29,0.0,0
15038,11974038829,4,321.82,253.06,0.91,26.53,11.8,0
15040,11974045776,3,322.06,252.58,1.03,26.29,11.8,0
15042,11974052724,3,322.19,252.45,1.10,26.22,4.1,0
15044,11974059670,4,321.85,252.97,0.92,26.48,13.7,0
15046,11974066618,3,322.06,252.58,1.03,26.29,9.7,0
15048,11974073565,4,321.82,253.06,0.91,26.53,11.8,0
15050,11974080512,4,322.00,252.82,1.00,26.41,6.7,0
15052,11974087459,4,321.82,253.06,0.91,26.53,6.7,0
15054,11974094407,3,322.06,252.58,1.03,26.29,11.8,0
15056,11974101354,4,321.87,252.99,0.93,26.50,10.0,0
15058,11974108305,3,322.06,252.58,1.03,26.29,10.0,0
15060,11974115248,3,322.07,252.42,1.04,26.21,3.5,0
15062,11974122196,3,322.06,252.58,1.03,26.29,3.5,0
15064,11974129143,3,322.06,252.58,1.03,26.29,0.0,0
15066,11974136090,3,322.06,252.58,1.03,26.29,0.0,0
15068,11974143037,4,321.87,252.99,0.93,26.50,10.0,0
15070,11974149985,3,322.06,252.58,1.03,26.29,10.0,0
15072,11974156932,4,321.82,253.06,0.91,26.53,11.8,0
15074,11974163880,3,322.06,252.58,1.03,26.29,11.8,0
15076,11974170826,4,321.82,253.06,0.91,26.53,11.8,0
15078,11974177774,3,322.06,252.58,1.03,26.29,11.8,0
15080,11974184721,4,321.79,252.95,0.89,26.47,10.0,0
15082,11974191668,4,321.87,252.99,0.93,26.50,2.0,0
15084,11974198615,4,321.87,252.99,0.93,26.50,0.0,0
15086,11974205563,3,322.06,252.58,1.03,26.29,10.0,0
15088,11974212510,4,321.82,253.06,0.91,26.53,11.8,0
15090,11974219457,4,321.82,253.06,0.91,26.53,0.0,0
15092,11974226404,4,321.87,252.99,0.93,26.50,1.8,0
15094,11974233352,4,321.87,252.99,0.93,26.50,0.0,0
15096,11974240299,4,321.82,253.06,0.91,26.53,1.8,0
15098,11974247246,4,321.87,252.99,0.93,26.50,1.8,0
15100,11974254193,4,321.94,252.89,0.97,26.45,2.7,0
15102,11974261141,4,321.88,252.98,0.94,26.49,2.2,0
15104,11974268088,4,321.79,252.95,0.89,26.47,2.1,0
15106,11974275035,3,322.19,252.45,1.10,26.22,14.1,0
15108,11974281982,4,321.88,252.98,0.94,26.49,13.5,0
15110,11974288930,3,322.06,252.58,1.03,26.29,9.5,0
15112,11974295877,4,321.96,252.87,0.98,26.43,6.6,0
15114,11974302824,4,321.87,252.95,0.93,26.48,2.7,0
15116,11974309771,4,321.79,252.95,0.89,26.47,1.7,0
15118,11974316719,3,322.06,252.58,1.03,26.29,10.0,0
15120,11974323666,4,321.87,252.99,0.93,26.50,10.0,0
15122,11974330613,4,321.94,252.89,0.97,26.45,2.7,0
15124,11974337560,4,321.87,252.99,0.93,26.50,2.7,0
15126,11974344508,4,321.79,252.95,0.89,26.47,2.0,0
15128,11974351455,4,321.79,252.95,0.89,26.47,0.0,0
15130,11974358402,4,321.87,252.99,0.93,26.50,2.0,0
15132,11974365350,4,321.87,252.99,0.93,26.50,0.0,0
15134,11974372297,4,321.94,252.89,0.97,26.45,2.7,0
15136,11974379244,4,321.94,252.89,0.97,26.45,0.0,0
15138,11974386191,3,322.06,252.58,1.03,26.29,7.3,0
15140,11974393141,4,321.79,252.95,0.89,26.47,10.0,0
15142,11974400086,4,321.94,252.89,0.97,26.45,3.5,0
15144,11974407033,4,321.94,252.89,0.97,26.45,0.0,0
15146,11974413980,4,321.94,252.89,0.97,26.45,0.0,0
15148,11974420928,4,321.94,252.89,0.97,26.45,0.0,0
15150,11974427875,4,321.82,253.06,0.91,26.53,4.6,0
15152,11974434822,4,321.77,252.92,0.89,26.46,3.3,0
15154,11974441769,4,321.87,252.99,0.93,26.50,2.6,0
15156,11974448716,4,321.86,252.85,0.93,26.42,3.2,0
15158,11974455664,4,321.94,252.89,0.97,26.45,2.0,0
15160,11974462611,4,321.87,252.99,0.93,26.50,2.7,0
15162,11974469558,3,322.06,252.58,1.03,26.29,10.0,0
15164,11974476506,4,321.79,252.95,0.89,26.47,10.0,0
15166,11974483453,4,321.77,252.92,0.89,26.46,0.7,0
15168,11974490400,3,322.07,252.42,1.04,26.21,12.7,0
15170,11974497347,4,321.94,252.89,0.97,26.45,10.6,0
15172,11974504295,4,321.87,252.99,0.93,26.50,2.7,0
15174,11974511242,4,321.87,252.99,0.93,26.50,0.0,0
15176,11974518189,4,321.88,252.98,0.94,26.49,0.5,0
15178,11974525136,4,321.87,252.99,0.93,26.50,0.5,0
15180,11974532083,4,321.94,252.89,0.97,26.45,2.7,0
15182,11974539031,4,321.94,252.89,0.97,26.45,0.0,0
15184,11974545978,4,321.82,253.06,0.91,26.53,4.6,0
15186,11974552925,3,322.06,252.58,1.03,26.29,11.8,0
15188,11974559873,4,321.77,252.92,0.89,26.46,9.8,0
15190,11974566820,4,321.82,253.06,0.91,26.53,3.3,0
15192,11974573767,4,321.94,252.89,0.97,26.45,4.6,0
15194,11974580714,4,321.94,252.89,0.97,26.45,0.0,0
15196,11974587662,4,321.87,252.99,0.93,26.50,2.7,0
15198,11974594609,3,322.06,252.58,1.03,26.29,10.0,0
15200,11974601556,4,321.79,252.95,0.89,26.47,10.0,0
15202,11974608503,4,321.87,252.99,0.93,26.50,2.0,0
15204,11974615451,3,322.06,252.58,1.03,26.29,10.0,0
15206,11974622398,4,321.84,253.05,0.92,26.52,11.3,0
15208,11974629345,3,322.06,252.58,1.03,26.29,11.3,0
15210,11974636292,3,322.06,252.58,1.03,26.29,0.0,0
15212,11974643240,3,322.06,252.58,1.03,26.29,0.0,0
15214,11974650187,4,321.85,252.97,0.92,26.48,9.7,0
15216,11974657134,4,321.82,253.06,0.91,26.53,2.2,0
15218,11974664082,4,321.94,252.89,0.97,26.45,4.6,0
15220,11974671029,3,322.06,252.58,1.03,26.29,7.3,0
15222,11974677978,3,322.06,252.58,1.03,26.29,0.0,0
15224,11974684923,4,321.79,252.95,0.89,26.47,10.0,0
15226,11974691870,4,321.87,252.99,0.93,26.50,2.0,0
15228,11974698818,4,321.87,252.99,0.93,26.50,0.0,0
15230,11974705765,4,321.82,253.06,0.91,26.53,1.8,0
15232,11974712712,4,321.93,252.77,0.96,26.39,6.7,0
15234,11974719659,3,322.06,252.58,1.03,26.29,5.2,0
15236,11974726607,4,321.87,252.99,0.93,26.50,10.0,0
15238,11974733554,3,322.06,252.58,1.03,26.29,10.0,0
15240,11974740501,4,321.82,253.06,0.91,26.53,11.8,0
15242,11974747448,4,321.96,252.87,0.98,26.43,5.2,0
15244,11974754395,4,321.84,253.05,0.92,26.52,4.7,0
15246,11974761343,3,322.19,252.45,1.10,26.22,15.3,0
15248,11974768290,4,321.87,252.95,0.93,26.48,13.2,0
15250,11974775237,4,321.82,253.06,0.91,26.53,2.6,0
15252,11974782184,4,321.84,253.05,0.92,26.52,0.5,0
15254,11974789132,4,321.82,253.06,0.91,26.53,0.5,0
15256,11974796079,4,321.84,253.05,0.92,26.52,0.5,0
15258,11974803026,3,322.19,252.45,1.10,26.22,15.3,0
15260,11974809973,4,321.77,252.92,0.89,26.46,13.9,0
15262,11974816921,4,321.87,252.99,0.93,26.50,2.6,0
15264,11974823868,4,321.84,253.05,0.92,26.52,1.3,0
15266,11974830815,4,321.82,253.06,0.91,26.53,0.5,0
15268,11974837763,4,321.84,253.05,0.92,26.52,0.5,0
15270,11974844710,3,322.19,252.45,1.10,26.22,15.3,0
15272,11974851657,4,321.77,252.92,0.89,26.46,13.9,0
15274,11974858604,4,321.85,252.97,0.92,26.48,2.0,0
15276,11974865552,4,321.84,253.05,0.92,26.52,1.7,0
15278,11974872499,3,322.06,252.58,1.03,26.29,11.3,0
15280,11974879446,4,321.82,253.06,0.91,26.53,11.8,0
15282,11974886393,3,322.06,252.58,1.03,26.29,11.8,0
15284,11974893341,4,321.87,252.99,0.93,26.50,10.0,0
15286,11974900288,4,321.85,252.97,0.92,26.48,0.7,0
15288,11974907235,4,321.82,253.06,0.91,26.53,2.2,0
15290,11974914183,4,321.82,253.06,0.91,26.53,0.0,0
15292,11974921130,3,322.06,252.58,1.03,26.29,11.8,0
15294,11974928077,3,322.06,252.58,1.03,26.29,0.0,0
15296,11974935024,4,321.85,252.97,0.92,26.48,9.7,0
15298,11974941972,4,321.79,252.95,0.89,26.47,1.4,0
15300,11974948919,4,321.75,253.02,0.87,26.51,1.8,0
15302,11974955866,4,321.82,253.06,0.91,26.53,2.0,0
15304,11974962813,4,321.82,253.06,0.91,26.53,0.0,0
15306,11974969760,4,321.85,252.97,0.92,26.48,2.2,0
15308,11974976708,4,321.77,252.92,0.89,26.46,2.0,0
15310,11974983655,4,321.77,252.92,0.89,26.46,0.0,0
15312,11974990602,4,321.94,252.89,0.97,26.45,3.7,0
15314,11974997549,3,322.06,252.58,1.03,26.29,7.3,0
15316,11975004497,3,322.06,252.58,1.03,26.29,0.0,0
15318,11975011444,4,321.85,252.97,0.92,26.48,9.7,0
15320,11975018391,4,321.85,252.97,0.92,26.48,0.0,0
15322,11975025338,4,321.85,252.97,0.92,26.48,0.0,0
15324,11975032286,4,321.85,252.97,0.92,26.48,0.0,0
15326,11975039233,4,322.00,252.82,1.00,26.41,4.7,0
15328,11975046180,4,321.94,252.89,0.97,26.45,2.1,0
15330,11975053127,4,321.85,252.97,0.92,26.48,2.6,0
15332,11975060075,4,321.87,252.99,0.93,26.50,0.7,0
15334,11975067022,4,321.77,252.92,0.89,26.46,2.6,0
15336,11975073969,4,321.77,252.92,0.89,26.46,0.0,0
15338,11975080916,4,321.94,252.89,0.97,26.45,3.7,0
15340,11975087864,3,322.06,252.58,1.03,26.29,7.3,0
15342,11975094811,4,321.85,252.97,0.92,26.48,9.7,0
15344,11975101758,4,321.85,252.97,0.92,26.48,0.0,0
15346,11975108705,4,321.85,252.97,0.92,26.48,0.0,0
15348,11975115653,4,321.94,252.89,0.97,26.45,2.6,0
15350,11975122600,4,321.94,252.89,0.97,26.45,0.0,0
15352,11975129547,4,321.87,252.99,0.93,26.50,2.7,0
15354,11975136495,4,321.94,252.89,0.97,26.45,2.7,0
15356,11975143442,4,321.87,252.99,0.93,26.50,2.7,0
15358,11975150389,4,321.87,252.99,0.93,26.50,0.0,0
15360,11975157336,4,321.87,252.99,0.93,26.50,0.0,0
15362,11975164284,4,321.82,253.06,0.91,26.53,1.8,0
15364,11975171231,4,321.82,253.06,0.91,26.53,0.0,0
15366,11975178178,3,322.06,252.58,1.03,26.29,11.8,0
15368,11975185125,4,321.85,252.97,0.92,26.48,9.7,0
15370,11975192072,4,321.87,252.99,0.93,26.50,0.7,0
15372,11975199020,4,321.94,252.89,0.97,26.45,2.7,0
15374,11975205967,4,322.00,252.82,1.00,26.41,2.1,0
15376,11975212914,3,322.06,252.58,1.03,26.29,5.3,0
15378,11975219862,4,321.77,252.92,0.89,26.46,9.8,0
15380,11975226809,4,321.87,252.99,0.93,26.50,2.6,0
15382,11975233756,4,321.87,252.99,0.93,26.50,0.0,0
15384,11975240703,4,321.87,252.99,0.93,26.50,0.0,0
15386,11975247652,3,322.06,252.58,1.03,26.29,10.0,0
15388,11975254598,4,321.94,252.89,0.97,26.45,7.3,0
15390,11975261545,3,322.06,252.58,1.03,26.29,7.3,0
15392,11975268492,4,321.87,252.99,0.93,26.50,10.0,0
15394,11975275439,4,321.77,252.92,0.89,26.46,2.6,0
15396,11975282387,3,322.06,252.58,1.03,26.29,9.8,0
15398,11975289334,4,321.94,252.89,0.97,26.45,7.3,0
15400,11975296281,4,322.00,252.82,1.00,26.41,2.1,0
15402,11975303231,4,321.85,252.97,0.92,26.48,4.7,0
15404,11975310176,4,321.85,252.97,0.92,26.48,0.0,0
15406,11975317123,4,321.85,252.97,0.92,26.48,0.0,0
15408,11975324070,4,321.82,253.06,0.91,26.53,2.2,0
15410,11975331018,4,321.82,253.06,0.91,26.53,0.0,0
15412,11975337965,4,321.82,253.06,0.91,26.53,0.0,0
15414,11975344912,4,321.85,252.97,0.92,26.48,2.2,0
